tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,17071941894.069206,100,100,853980.7166057134,66783,11,65891,98.7973,2057.33,10^-297.922,,,,,100,853430.8585458172,66740,11,65891,98.4184,669.528,10^-294.692,,,,,"[28875, 1906931]",1
28875,1,10912,Rotavirus A,"",viruses,false,17071941894.069206,100,100,853967.9292089717,66782,11,65891,98.7973,2057.36,10^-297.925,,,,,100,853226.2601979489,66724,11,65891,98.4196,669.685,10^-294.762,,,,,,1
1906931,1,10912,Human rotavirus,"",viruses,false,2173857.446101123,100,100,12.78739674177131,1,,,99.31,145.0,10^-85.0428,,,,,100,204.59834786834097,16,,,93.3,35.0625,10^-12.2367,,,,,,0
1485,2,1485,Clostridium,"",bacteria,false,1545269.9048053143,58.125635928612404,,,,,,,,,,,,,58.125635928612404,268.5353315771975,21,1,21,53.086,162.0,10^-41.5317,438.122,712.669,0.00119324,0.00180415,[1492],0
1492,1,1485,Clostridium butyricum,"",bacteria,false,1545269.9048053143,99,,,,,,,,,,,,,99,268.5353315771975,21,1,21,53.086,162.0,10^-41.5317,163.934,366.569,0.000406504,0.000908971,,0
239934,2,239934,Akkermansia,"",bacteria,false,1534487.6090125572,100,100,179.02355438479833,14,,,94.7212,154.357,10^-76.2652,,,,,100,230.17314135188357,18,,,96.3892,50.3889,10^-25.0098,,,,,"[2927224, 239935, 1872421, 3040765, 2994522, 1896967]",0
2927224,1,239934,Akkermansia massiliensis,"",bacteria,false,1534487.6090125572,100,100,153.44876090125572,12,,,93.8414,155.75,10^-74.4597,,,,,,,,,,,,,,,,,,0
239935,1,239934,Akkermansia muciniphila,"",bacteria,false,1150865.706759418,100,100,25.57479348354262,2,,,100.0,146.0,10^-87.0984,,,,,100,89.51177719239917,7,,,92.0571,50.5714,10^-24.3575,,,,,,0
1872421,1,239934,Akkermansia sp.,"",bacteria,false,1022991.7393417049,100,,,,,,,,,,,,,100,102.29917393417048,8,,,98.8258,51.125,10^-26.2522,,,,,,0
3040765,1,239934,Akkermansia sp. N21169,"",bacteria,false,127873.96741771311,100,,,,,,,,,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-24.301,,,,,,0
2994522,1,239934,Akkermansia sp. NBRC 115031,"",bacteria,false,127873.96741771311,100,,,,,,,,,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-21.7305,,,,,,0
1896967,1,239934,Akkermansia sp. 54_46,"",bacteria,false,127873.96741771311,100,,,,,,,,,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-23.6253,,,,,,0
816,2,816,Bacteroides,"",bacteria,false,1150865.706759418,100,100,127.8739674177131,10,,,98.2529,175.0,10^-91.9045,,,,,100,115.08657067594179,9,,,98.0229,58.2222,10^-33.9398,,,,,"[818, 246787, 329854, 1929999, 47678]",0
818,1,816,Bacteroides thetaiotaomicron,"",bacteria,false,1150865.706759418,100,100,63.93698370885655,5,,,98.3246,170.8,10^-88.7543,,,,,100,51.14958696708524,4,,,97.1015,58.5,10^-32.8282,,,,,,0
246787,1,816,Bacteroides cellulosilyticus,"",bacteria,false,639369.8370885656,100,100,38.36219022531393,3,,,99.7087,201.333,10^-105.848,,,,,100,25.57479348354262,2,,,100.0,73.0,10^-49.5686,,,,,,0
329854,1,816,Bacteroides intestinalis,"",bacteria,false,383621.9022531393,100,100,25.57479348354262,2,,,95.89,146.0,10^-78.8641,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-25.1107,,,,,,0
1929999,1,816,Bacteroides sp. Phil13,"",bacteria,false,127873.96741771311,100,,,,,,,,,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-25.1427,,,,,,0
47678,1,816,Bacteroides caccae,"",bacteria,false,127873.96741771311,100,,,,,,,,,,,,,100,12.78739674177131,1,,,93.8,48.0,10^-24.7545,,,,,,0
544,2,544,Citrobacter,"",bacteria,false,639369.8370885656,100,100,51.14958696708524,4,,,99.643,143.0,10^-84.3627,,,,,100,63.93698370885655,5,,,99.12,42.4,10^-17.344,,,,,"[546, 1702170, 133448]",1
546,1,544,Citrobacter freundii,"",bacteria,false,639369.8370885656,100,100,25.57479348354262,2,,,100.0,146.0,10^-87.0984,,,,,100,38.36219022531393,3,,,100.0,40.0,10^-17.7183,,,,,,1
1702170,1,544,Citrobacter sp. FDAARGOS_156,"",bacteria,false,255747.93483542622,100,,,,,,,,,,,,,100,25.57479348354262,2,,,97.8,46.0,10^-16.7825,,,,,,0
133448,1,544,Citrobacter youngae,"",bacteria,false,255747.93483542622,100,100,25.57479348354262,2,,,99.286,140.0,10^-81.6271,,,,,,,,,,,,,,,,,,0
2767885,2,2767885,Latilactobacillus,"",bacteria,false,513367.75169875356,100,22.472470480593675,421.98409247845325,33,2,25,96.6902,580.939,10^-233.717,1311.48,2932.55,0.00325203,0.00727177,100,51.14958696708524,4,,,92.956,59.0,10^-32.3369,,,,,"[1599, 28038]",0
1599,1,2767885,Latilactobacillus sakei,"",bacteria,false,513367.75169875356,100,3.2569832158047394,25.57479348354262,2,,,98.9725,146.0,10^-85.0398,491.803,1099.71,0.00121951,0.00272691,100,51.14958696708524,4,,,92.956,59.0,10^-32.3369,,,,,,0
28038,1,2767885,Latilactobacillus curvatus,"",bacteria,false,302898.21755243,34.001812285478415,34.001812285478415,396.4092989949106,31,2,25,96.5429,609.0,10^-243.309,819.672,1832.84,0.00203252,0.00454485,,,,,,,,,,,,,,0
283168,2,283168,Odoribacter,"",bacteria,false,511495.86967085244,100,100,25.57479348354262,2,,,98.261,115.0,10^-63.1855,,,,,100,25.57479348354262,2,,,97.4,38.0,10^-15.8996,,,,,[28118],0
28118,1,283168,Odoribacter splanchnicus,"",bacteria,false,511495.86967085244,100,100,25.57479348354262,2,,,98.261,115.0,10^-63.1855,,,,,100,25.57479348354262,2,,,97.4,38.0,10^-15.8996,,,,,,0
4640,2,4640,Musa,"",eukaryota,false,511495.86967085244,100,100,51.14958696708524,4,,,99.8288,177.0,10^-95.8383,,,,,100,25.57479348354262,2,,,90.1,44.0,10^-16.542,,,,,"[4641, 52838]",0
4641,1,4640,Musa acuminata,dwarf banana,eukaryota,false,511495.86967085244,100,100,51.14958696708524,4,,,99.8288,177.0,10^-95.8383,,,,,,,,,,,,,,,,,,0
52838,1,4640,Musa balbisiana,Balbis banana,eukaryota,false,255747.93483542622,100,,,,,,,,,,,,,100,25.57479348354262,2,,,90.1,44.0,10^-16.542,,,,,,0
1253,2,1253,Pediococcus,"",bacteria,false,511495.86967085244,100,100,25.57479348354262,2,,,98.9725,146.0,10^-85.0398,,,,,100,25.57479348354262,2,,,97.9,48.0,10^-16.5898,,,,,[1255],0
1255,1,1253,Pediococcus pentosaceus,"",bacteria,false,511495.86967085244,100,100,25.57479348354262,2,,,98.9725,146.0,10^-85.0398,,,,,100,25.57479348354262,2,,,97.9,48.0,10^-16.5898,,,,,,0
46255,2,46255,Weissella,"",bacteria,false,383621.9022531393,100,100,38.36219022531393,3,,,95.349,301.0,10^-133.424,,,,,-100,0.0,0,,,0,0,10^0,327.869,733.137,0.000813008,0.00181794,[137591],0
137591,1,46255,Weissella cibaria,"",bacteria,false,383621.9022531393,100,100,38.36219022531393,3,,,95.349,301.0,10^-133.424,,,,,,,,,,,,,,,,,,0
570,2,570,Klebsiella,"",bacteria,false,383621.9022531393,100,100,25.57479348354262,2,,,100.0,146.0,10^-87.0984,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-25.0155,,,,,[573],1
573,1,570,Klebsiella pneumoniae,"",bacteria,false,383621.9022531393,100,100,25.57479348354262,2,,,100.0,146.0,10^-87.0984,,,,,100,12.78739674177131,1,,,100.0,48.0,10^-25.0155,,,,,,1
2767889,2,2767889,Loigolactobacillus,"",bacteria,false,255747.93483542622,100,,,,,,,,,,,,,100,25.57479348354262,2,,,82.759,58.0,10^-31.2757,,,,,[375175],0
375175,1,2767889,Loigolactobacillus backii,"",bacteria,false,255747.93483542622,100,,,,,,,,,,,,,100,25.57479348354262,2,,,82.759,58.0,10^-31.2757,,,,,,0
2767879,2,2767879,Companilactobacillus,"",bacteria,false,255747.93483542622,100,100,25.57479348354262,2,,,100.0,247.0,10^-126.863,,,,,21.77794033255209,51.14958696708524,4,1,4,93.827,81.0,10^-51.684,163.934,366.569,0.000406504,0.000908971,"[2304606, 1612]",0
2304606,1,2767879,Companilactobacillus zhachilii,"",bacteria,false,255747.93483542622,100,100,25.57479348354262,2,,,100.0,247.0,10^-126.863,,,,,,,,,,,,,,,,,,0
