tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,15441772017.366608,99,99,796617.1150802623,451000,13,420497,98.9078,1620.41,10^-223.115,2187.64,2019.7,0.0042784,0.0019315,99,778953.7644132941,441000,13,420497,98.1327,532.436,10^-277.028,2187.64,2019.7,0.0042784,0.0019315,"[28875, 36427, 1906931, 1340801, 28327, 10970, 10921, 335100]",2
28875,1,10912,Rotavirus A,"",viruses,false,15441772017.366608,99,99,796617.1150802623,451000,13,420497,98.9078,1620.41,10^-223.115,2124.35,2109.21,0.00403568,0.00227475,99,778913.1387067601,440977,13,420497,98.1331,532.465,10^-277.044,2148.34,1964.12,0.00421705,0.00184474,,1
36427,1,10912,Rotavirus C,"",viruses,false,192353.88876328283,100,,,,,,,,,,,,,100,19.429685733664932,11,,,95.06,30.8,10^-9.6107,,,,,,1
1906931,1,10912,Human rotavirus,"",viruses,false,122407.02012208909,100,-100,0.0,0,,,0,0,10^0,63.2911,89.5072,0.000242718,0.000343256,100,12.364345466877685,7,,,94.1857,40.2857,10^-17.7535,,,,,,0
1340801,1,10912,Bat rotavirus,"",viruses,false,17486.717160298438,100,,,,,,,,,,,,,100,1.766335066696812,1,,,96.9,32.0,10^-13.0675,,,,,,0
28327,1,10912,Murine rotavirus,"",viruses,false,17486.717160298438,100,,,,,,,,,,,,,100,1.766335066696812,1,,,78.1,32.0,10^-4.54975,,,,,,0
10970,1,10912,Rotavirus sp.,"",viruses,false,17486.717160298438,100,,,,,,,,,,,,,100,1.766335066696812,1,,,94.9,39.0,10^-19.3546,,,,,,0
10921,1,10912,Feline rotavirus,"",viruses,false,17486.717160298438,100,,,,,,,,,,,,,100,1.766335066696812,1,,,53.5,86.0,10^-13.5686,,,,,,0
335100,1,10912,Rotavirus D,"",viruses,false,116.69016824955497,0.6673074607421823,,,,,,,,,,,,,0.6673074607421823,1.766335066696812,1,,,78.3,46.0,10^-13.7932,39.302,55.5814,6.13497e-05,8.67616e-05,,0
1678,2,1678,Bifidobacterium,"",bacteria,false,6328111.802115058,100,71.20433216099171,731.2627176124802,414,10,126,98.8856,192.113,10^-110.209,126.582,179.014,0.000485437,0.000686511,100,591.7222473434321,335,8,96,93.142,56.7757,10^-25.8974,,,,,"[1685, 216816, 1680, 1681, 1686, 28025, 1630172, 246618, 983706, 762209, 78448, 1603886, 1694]",0
