tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,18234179770.395752,100,100,912376.6834711856,176273,11,173249,98.9508,2082.64,10^-111.788,,,,,100,911056.821357957,176018,11,173249,98.771,667.028,10^-295.814,,,,,"[28875, 1906931, 36427, 10937]",2
28875,1,10912,Rotavirus A,"",viruses,false,18234179770.395752,100,100,912371.5075413298,176272,11,173249,98.9508,2082.65,10^-111.788,,,,,100,911046.4694982454,176016,11,173249,98.7711,667.036,10^-295.818,,,,,,1
1906931,1,10912,Human rotavirus,"",viruses,false,51759.298557985945,100,100,5.175929855798595,1,,,100.0,94.0,10^-51.608,,,,,,,,,,,,,,,,,,0
36427,1,10912,Rotavirus C,"",viruses,false,51759.298557985945,100,,,,,,,,,,,,,100,5.175929855798595,1,,,100.0,32.0,10^-12.7167,,,,,,1
10937,1,10912,Equine rotavirus,"",viruses,false,51759.298557985945,100,,,,,,,,,,,,,100,5.175929855798595,1,,,75.6,45.0,10^-11.3045,,,,,,0
1301,2,1301,Streptococcus,"",bacteria,false,96078197.94826141,99,99,15890.104657301685,3070,11,2810,98.8515,2190.12,10^-283.981,1564.75,1417.95,0.00818037,0.00202941,99,15947.039885715469,3081,11,2810,93.8079,133.698,10^-79.9412,7541.72,10665.6,0.0198145,0.0280219,"[1343, 1338, 1304, 1307, 1308, 435842, 1318, 1316412, 2610896, 1316411, 1335, 1334, 2710601, 102684, 1302, 1303, 315405, 1306, 1313, 28037, 2173853, 1839799, 1739371, 150055, 1310, 1311, 1917441, 1314]",10
1343,1,1301,Streptococcus vestibularis,"",bacteria,false,96078197.94826141,100,100,9616.877672073788,1858,4,1823,99.2357,2791.15,10^-302.23,,,,,100,87.9908075485761,17,2,10,99.5215,87.125,10^-56.0144,,,,,,0
1338,1,1301,Streptococcus intermedius,"",bacteria,false,91160531.4644776,99,,,,,,,,,,,,,99,9301.145950870074,1797,1,1797,93.388,121.0,10^-72.202,1604.62,2269.28,0.00421585,0.00596211,,0
1304,1,1301,Streptococcus salivarius,"",bacteria,false,63879447.4177286,100,100,5750.458069792238,1111,6,983,98.6294,1368.88,10^-274.504,,,,,99,709.1023902444074,137,5,40,99.0841,72.811,10^-43.5965,160.462,226.928,0.000421585,0.000596211,,0
1307,1,1301,Streptococcus suis,"",bacteria,false,48243553.3793646,99,,,,,,,,,,,,,99,4922.309292864463,951,1,949,93.0279,185.665,10^-112.319,481.386,680.783,0.00126476,0.00178863,,1
1308,1,1301,Streptococcus thermophilus,"",bacteria,false,5841554.4352542935,100,100,269.1483525015269,52,1,4,93.5057,141.271,10^-64.0659,,,,,100,320.90765105951283,62,1,8,97.983,49.0179,10^-24.9743,,,,,,0
435842,1,1301,Streptococcus sp. C150,"",bacteria,false,1024834.1114481217,100,,,,,,,,,,,,,100,103.51859711597189,20,,,99.8895,48.3158,10^-22.075,,,,,,0
1318,1,1301,Streptococcus parasanguinis,"",bacteria,false,845368.8985603093,100,100,41.40743884638876,8,,,94.2467,131.25,10^-66.5615,,,,,65.36671479382197,67.28708812538173,13,,,98.5902,42.0,10^-19.033,160.462,226.928,0.000421585,0.000596211,,0
1316412,1,1301,Streptococcus sp. HSISS3,"",bacteria,false,666142.1724412792,100,,,,,,,,,,,,,100,67.28708812538173,13,,,96.9889,49.6667,10^-20.7924,,,,,,0
2610896,1,1301,Streptococcus sp. LPB0220,"",bacteria,false,614900.466868873,100,100,62.11115826958313,12,,,95.4743,143.1,10^-70.3285,,,,,,,,,,,,,,,,,,0
1316411,1,1301,Streptococcus sp. HSISS2,"",bacteria,false,614900.466868873,100,,,,,,,,,,,,,100,62.11115826958313,12,,,99.1917,46.4167,10^-22.556,,,,,,0
1335,1,1301,Streptococcus equinus,"",bacteria,false,614900.466868873,100,100,62.11115826958313,12,,,95.9474,111.167,10^-56.5793,,,,,,,,,,,,,,,,,,1
1334,1,1301,Streptococcus dysgalactiae,"",bacteria,false,409933.6445792487,100,,,,,,,,,,,,,100,41.40743884638876,8,1,6,88.0113,32.6667,10^-16.5957,,,,,,1
2710601,1,1301,Streptococcus sp. IMAU 99161,"",bacteria,false,307450.2334344365,100,,,,,,,,,,,,,100,31.055579134791564,6,,,96.0167,42.3333,10^-17.4342,,,,,,0
102684,1,1301,Streptococcus infantarius,"",bacteria,false,256208.52786203043,100,,,,,,,,,,,,,100,25.87964927899297,5,,,84.32,30.4,10^-7.60248,,,,,,0
1302,1,1301,Streptococcus gordonii,"",bacteria,false,256208.52786203043,100,100,25.87964927899297,5,,,94.3524,112.2,10^-54.714,,,,,,,,,,,,,,,,,,1
1303,1,1301,Streptococcus oralis,"",bacteria,false,206069.19417653696,100,1.0756588550267125,10.35185971159719,2,,,94.326,97.5,10^-43.063,140.528,198.737,0.00240385,0.00339955,100,20.70371942319438,4,,,98.5,38.5,10^-13.2737,,,,,,1
315405,1,1301,Streptococcus gallolyticus,"",bacteria,false,204966.82228962434,100,100,20.70371942319438,4,,,97.2487,65.0,10^-29.469,,,,,,,,,,,,,,,,,,0
1306,1,1301,Streptococcus sp.,"",bacteria,false,153725.11671721825,100,,,,,,,,,,,,,100,15.527789567395782,3,,,100.0,48.0,10^-25.2652,,,,,,0
1313,1,1301,Streptococcus pneumoniae,"",bacteria,false,141413.80568147163,100,100,10.35185971159719,2,,,95.0,100.0,10^-48.8363,,,,,8.441560140596724,46.58336870218735,9,,,91.0222,36.4444,10^-12.5059,802.311,1134.64,0.00210793,0.00298106,,1
28037,1,1301,Streptococcus mitis,"",bacteria,false,103585.78303172477,100,1.0756588550267125,10.35185971159719,2,,,100.0,146.0,10^-87.0984,140.528,198.737,0.00240385,0.00339955,100,10.35185971159719,2,,,100.0,48.0,10^-24.7355,,,,,,1
2173853,1,1301,Streptococcus chenjunshii,"",bacteria,false,102483.41114481217,100,,,,,,,,,,,,,100,10.35185971159719,2,,,100.0,84.0,10^-57.9508,,,,,,0
1839799,1,1301,Streptococcus sp. FDAARGOS_192,"",bacteria,false,102483.41114481217,100,100,10.35185971159719,2,,,90.436,142.0,10^-65.8389,,,,,,,,,,,,,,,,,,0
1739371,1,1301,Streptococcus sp. HMSC064H09,"",bacteria,false,102483.41114481217,100,,,,,,,,,,,,,100,10.35185971159719,2,,,100.0,80.0,10^-51.9957,,,,,,0
150055,1,1301,Streptococcus lutetiensis,"",bacteria,false,102483.41114481217,100,,,,,,,,,,,,,100,10.35185971159719,2,,,100.0,34.0,10^-10.6326,,,,,,0
1310,1,1301,Streptococcus sobrinus,"",bacteria,false,51241.705572406085,100,,,,,,,,,,,,,100,5.175929855798595,1,,,100.0,48.0,10^-21.6946,,,,,,1
1311,1,1301,Streptococcus agalactiae,"",bacteria,false,48536.57930003011,8.610986403971,-100,0.0,0,,,0,0,10^0,481.386,680.783,0.00126476,0.00178863,8.610986403971,56.935228413784536,11,,,100.0,37.8889,10^-16.8852,962.773,1361.57,0.00252951,0.00357727,,1
1917441,1,1301,Streptococcus ruminantium,"",bacteria,false,577.5382291007304,0.5635431360541379,,,,,,,,,,,,,0.5635431360541379,10.35185971159719,2,,,100.0,30.0,10^-9.49485,1283.7,1815.42,0.00337268,0.00476969,,0
1314,1,1301,Streptococcus pyogenes,"",bacteria,false,432.8478918567339,0.4223589818308318,-100,0.0,0,,,0,0,10^0,481.386,680.783,0.00126476,0.00178863,0.4223589818308318,10.35185971159719,2,,,100.0,34.0,10^-14.6778,1444.16,2042.35,0.00379427,0.0053659,,1
1678,2,1678,Bifidobacterium,"",bacteria,false,11283527.085640935,100,100,1019.6581815923231,197,9,112,99.2826,268.023,10^-170.406,,,,,100,848.8524963509694,164,6,88,90.3857,65.8944,10^-32.7055,,,,,"[1685, 216816, 1680, 1681, 28025, 1630172, 28026]",0
1685,1,1678,Bifidobacterium breve,"",bacteria,false,11283527.085640935,100,100,895.4358650531568,173,9,112,99.3776,288.316,10^-184.496,,,,,100,232.91684351093673,45,1,12,97.8564,59.2051,10^-34.1282,,,,,,0
216816,1,1678,Bifidobacterium longum,"",bacteria,false,4399540.3774288045,100,100,113.87045682756907,22,,,98.5331,97.3529,10^-52.14,,,,,100,326.0835809153114,63,2,38,87.407,70.4151,10^-31.999,,,,,,0
1680,1,1678,Bifidobacterium adolescentis,"",bacteria,false,1345741.7625076345,100,,,,,,,,,,,,,100,134.57417625076346,26,2,20,74.6547,69.0,10^-24.8108,,,,,,0
1681,1,1678,Bifidobacterium bifidum,"",bacteria,false,1138704.5682756908,100,,,,,,,,,,,,,100,113.87045682756907,22,1,18,98.7273,70.6364,10^-43.4592,,,,,,0
28025,1,1678,Bifidobacterium animalis,"",bacteria,false,258796.49278992973,100,100,10.35185971159719,2,,,98.2875,146.0,10^-83.6674,,,,,100,15.527789567395782,3,,,97.8667,39.0,10^-18.9972,,,,,,0
1630172,1,1678,Bifidobacterium hapali,"",bacteria,false,207037.19423194378,100,,,,,,,,,,,,,100,20.70371942319438,4,,,88.9,45.0,10^-20.8962,,,,,,0
28026,1,1678,Bifidobacterium pseudocatenulatum,"",bacteria,false,51759.298557985945,100,,,,,,,,,,,,,100,5.175929855798595,1,,,100.0,37.0,10^-16.5171,,,,,,0
1485,2,1485,Clostridium,"",bacteria,false,6044968.4785871785,100,100,496.88926615666503,96,6,83,97.1056,402.75,10^-225.563,,,,,99,124.22231653916626,24,2,19,99.3663,85.9167,10^-57.8991,160.462,226.928,0.000421585,0.000596211,"[1492, 1502, 1523155]",1
1492,1,1485,Clostridium butyricum,"",bacteria,false,6044968.4785871785,100,100,496.88926615666503,96,6,83,97.1056,402.75,10^-225.563,,,,,100,108.69452697177047,21,2,19,99.7377,92.3333,10^-63.5006,,,,,,0
1502,1,1485,Clostridium perfringens,"",bacteria,false,102483.41114481217,100,,,,,,,,,,,,,100,10.35185971159719,2,,,96.8,46.5,10^-22.4005,,,,,,1
1523155,1,1485,Clostridium sp. IBUN22A,"",bacteria,false,51241.705572406085,100,,,,,,,,,,,,,100,5.175929855798595,1,,,96.7,30.0,10^-11.2644,,,,,,0
29465,2,29465,Veillonella,"",bacteria,false,2846761.4206892266,100,100,388.19473918489456,75,5,54,98.8445,300.985,10^-192.932,,,,,100,72.46301798118031,14,,,95.146,57.0714,10^-27.3412,,,,,"[39777, 29466, 2682456, 1110546, 39778, 1403932, 936588, 1403933, 457416]",0
39777,1,29465,Veillonella atypica,"",bacteria,false,2846761.4206892266,100,100,284.6761420689227,55,4,44,98.9446,332.471,10^-221.902,,,,,,,,,,,,,,,,,,0
29466,1,29465,Veillonella parvula,"",bacteria,false,517592.98557985947,100,100,31.055579134791564,6,,,96.5837,195.667,10^-89.5888,,,,,100,20.70371942319438,4,,,99.375,77.0,10^-48.7366,,,,,,0
2682456,1,29465,Veillonella nakazawae,"",bacteria,false,517592.9855798594,100,100,51.75929855798594,10,1,10,99.598,249.0,10^-125.595,,,,,,,,,,,,,,,,,,0
1110546,1,29465,Veillonella tobetsuensis,"",bacteria,false,207037.19423194378,100,,,,,,,,,,,,,100,20.70371942319438,4,,,96.375,48.0,10^-18.1794,,,,,,0
39778,1,29465,Veillonella dispar,"",bacteria,false,207037.19423194378,100,100,20.70371942319438,4,,,99.8288,135.5,10^-79.584,,,,,,,,,,,,,,,,,,0
1403932,1,29465,Veillonella sp. DORA_A_3_16_22,"",bacteria,false,103518.59711597189,100,,,,,,,,,,,,,100,10.35185971159719,2,,,100.0,29.0,10^-10.6946,,,,,,0
936588,1,29465,Veillonella sp. ACP1,"",bacteria,false,103518.59711597189,100,,,,,,,,,,,,,100,10.35185971159719,2,,,77.922,77.0,10^-26.7167,,,,,,0
1403933,1,29465,Veillonella sp. DORA_B_18_19_23,"",bacteria,false,51759.298557985945,100,,,,,,,,,,,,,100,5.175929855798595,1,,,97.4,39.0,10^-15.757,,,,,,0
457416,1,29465,Veillonella sp. 3_1_44,"",bacteria,false,51759.298557985945,100,,,,,,,,,,,,,100,5.175929855798595,1,,,95.8,48.0,10^-24.5331,,,,,,0
6264,2,6264,Toxocara,"",eukaryota,false,1293982.4639496484,100,,,,,,,,,,,,,100,129.39824639496484,25,1,25,74.242,66.0,10^-24.3665,,,,,[6265],1
6265,1,6264,Toxocara canis,dog roundworm,eukaryota,false,1293982.4639496484,100,,,,,,,,,,,,,100,129.39824639496484,25,1,25,74.242,66.0,10^-24.3665,,,,,,1
1912216,2,1912216,Cutibacterium,"",bacteria,false,621111.5826958313,100,-100,0.0,0,,,0,0,10^0,641.849,907.711,0.00168634,0.00238485,100,62.11115826958313,12,1,10,71.0936,62.6,10^-22.7894,,,,,[1747],0
1747,1,1912216,Cutibacterium acnes,"",bacteria,false,621111.5826958313,100,-100,0.0,0,,,0,0,10^0,641.849,907.711,0.00168634,0.00238485,100,62.11115826958313,12,1,10,71.0936,62.6,10^-22.7894,,,,,,0
207244,2,207244,Anaerostipes,"",bacteria,false,621111.5826958313,100,,,,,,,,,,,,,100,62.11115826958313,12,1,12,68.085,94.0,10^-25.9172,,,,,[105841],0
105841,1,207244,Anaerostipes caccae,"",bacteria,false,621111.5826958313,100,,,,,,,,,,,,,100,62.11115826958313,12,1,12,68.085,94.0,10^-25.9172,,,,,,0
909928,2,909928,Negativicoccus,"",bacteria,false,517592.9855798594,100,,,,,,,,,,,,,100,51.75929855798594,10,1,10,77.358,53.0,10^-20.0794,,,,,[620903],0
620903,1,909928,Negativicoccus succinicivorans,"",bacteria,false,517592.9855798594,100,,,,,,,,,,,,,100,51.75929855798594,10,1,10,77.358,53.0,10^-20.0794,,,,,,0
1870884,2,1870884,Clostridioides,"",bacteria,false,362315.0899059016,100,100,15.527789567395782,3,,,99.5307,89.0,10^-47.7481,,,,,100,20.70371942319438,4,,,100.0,34.5,10^-15.625,,,,,[1496],1
1496,1,1870884,Clostridioides difficile,"",bacteria,false,362315.0899059016,100,100,15.527789567395782,3,,,99.5307,89.0,10^-47.7481,,,,,100,20.70371942319438,4,,,100.0,34.5,10^-15.625,,,,,,1
46255,2,46255,Weissella,"",bacteria,false,310555.79134791566,100,0.5635431360541379,10.35185971159719,2,,,100.0,128.0,10^-74.8042,1283.7,1815.42,0.00337268,0.00476969,100,31.055579134791564,6,1,6,45.161,93.0,10^-14.8794,,,,,"[1629, 1249]",0
1629,1,46255,Weissella viridescens,"",bacteria,false,310555.79134791566,100,,,,,,,,,,,,,100,31.055579134791564,6,1,6,45.161,93.0,10^-14.8794,,,,,,0
1249,1,46255,Weissella paramesenteroides,"",bacteria,false,3.287552573925038,0.5635431360541379,0.5635431360541379,10.35185971159719,2,,,100.0,128.0,10^-74.8042,1283.7,1815.42,0.00337268,0.00476969,,,,,,,,,,,,,,0
2701,2,2701,Gardnerella,"",bacteria,false,310555.79134791566,100,,,,,,,,,,,,,100,31.055579134791564,6,1,6,96.04,101.0,10^-69.0926,,,,,[2702],1
2702,1,2701,Gardnerella vaginalis,"",bacteria,false,310555.79134791566,100,,,,,,,,,,,,,100,31.055579134791564,6,1,6,96.04,101.0,10^-69.0926,,,,,,1
1263,2,1263,Ruminococcus,"",bacteria,false,258796.4927899297,100,,,,,,,,,,,,,100,25.87964927899297,5,,,67.8667,46.6667,10^-5.65094,,,,,[165186],0
165186,1,1263,uncultured Ruminococcus sp.,"",bacteria,false,258796.4927899297,100,,,,,,,,,,,,,100,25.87964927899297,5,,,67.8667,46.6667,10^-5.65094,,,,,,0
3869,2,3869,Lupinus,"",eukaryota,false,245664.3401254028,34.02396638845383,,,,,,,,,,,,,34.02396638845383,212.21312408774236,41,3,33,82.1662,83.0541,10^-39.4631,962.773,1361.57,0.00252951,0.00357727,[3870],0
3870,1,3869,Lupinus albus,white lupine,eukaryota,false,245664.3401254028,34.02396638845383,,,,,,,,,,,,,34.02396638845383,212.21312408774236,41,3,33,82.1662,83.0541,10^-39.4631,962.773,1361.57,0.00252951,0.00357727,,0
515417,2,515417,Amphritea,"",bacteria,false,207037.19423194378,100,,,,,,,,,,,,,100,20.70371942319438,4,1,4,84.524,84.0,10^-46.1141,,,,,[452629],0
452629,1,515417,Amphritea balenae,"",bacteria,false,207037.19423194378,100,,,,,,,,,,,,,100,20.70371942319438,4,1,4,84.524,84.0,10^-46.1141,,,,,,0
2375,2,2375,Sporomusa,"",bacteria,false,207037.19423194378,100,,,,,,,,,,,,,100,20.70371942319438,4,,,91.7,37.5,10^-14.8512,,,,,[47679],0
47679,1,2375,Sporomusa sphaeroides,"",bacteria,false,207037.19423194378,100,,,,,,,,,,,,,100,20.70371942319438,4,,,91.7,37.5,10^-14.8512,,,,,,0
