tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
2800373,2,2800373,Priestia,"",bacteria,false,,,,1.0036573273006837,1,,,78.689,61.0,10^-11.3108,,,,,,,,,,,,,,,,,[1404],0
1404,1,2800373,Priestia megaterium,"",bacteria,false,,,,1.0036573273006837,1,,,78.689,61.0,10^-11.3108,,,,,,,,,,,,,,,,,,0
2792299,2,2792299,Calidifontibacillus,"",bacteria,false,,,,,,,,,,,,,,,,17.062174564111622,17,1,17,97.08,137.0,10^-93.6198,,,,,[1454],0
1454,1,2792299,Calidifontibacillus azotoformans,"",bacteria,false,,,,,,,,,,,,,,,,17.062174564111622,17,1,17,97.08,137.0,10^-93.6198,,,,,,0
2782229,2,2782229,Epilithonimonas,"",bacteria,false,,,,1.0036573273006837,1,,,91.096,146.0,10^-69.2575,,,,,,,,,,,,,,,,,[2487072],0
2487072,1,2782229,Epilithonimonas vandammei,"",bacteria,false,,,,1.0036573273006837,1,,,91.096,146.0,10^-69.2575,,,,,,,,,,,,,,,,,,0
2767893,2,2767893,Lentilactobacillus,"",bacteria,false,,,,,,,,,,,,,,,,12.043887927608205,12,,,83.6909,32.4545,10^-8.52056,,,,,"[481722, 481719, 152332]",0
481722,1,2767893,Lentilactobacillus kisonensis,"",bacteria,false,,,,,,,,,,,,,,,,2.0073146546013674,2,,,90.3,31.0,10^-7.9914,,,,,,0
481719,1,2767893,Lentilactobacillus sunkii,"",bacteria,false,,,,,,,,,,,,,,,,4.014629309202735,4,,,80.65,27.0,10^-3.61455,,,,,,0
152332,1,2767893,Lentilactobacillus parakefiri,"",bacteria,false,,,,,,,,,,,,,,,,6.021943963804103,6,,,83.48,37.4,10^-12.657,,,,,,0
2767892,2,2767892,Secundilactobacillus,"",bacteria,false,,,,,,,,,,,,,,,,1.0036573273006837,1,,,85.4,48.0,10^-15.2351,,,,,[240427],0
240427,1,2767892,Lactobacillus paracollinoides,"",bacteria,false,,,,,,,,,,,,,,,,1.0036573273006837,1,,,85.4,48.0,10^-15.2351,,,,,,0
2767890,2,2767890,Paucilactobacillus,"",bacteria,false,,,,,,,,,,,,,,,,6.021943963804103,6,1,4,80.574,80.5,10^-40.2273,,,,,"[176291, 152335]",0
176291,1,2767890,Lactobacillus vaccinostercus,"",bacteria,false,,,,,,,,,,,,,,,,1.0036573273006837,1,,,70.8,48.0,10^-11.8508,,,,,,0
152335,1,2767890,Lactobacillus suebicus,"",bacteria,false,,,,,,,,,,,,,,,,5.018286636503419,5,1,4,82.5288,87.0,10^-45.9026,,,,,,0
2767889,2,2767889,Loigolactobacillus,"",bacteria,false,,,,,,,,,,,,,,,,1.0036573273006837,1,,,75.6,41.0,10^-9.51999,,,,,[375175],0
375175,1,2767889,Lactobacillus backii,"",bacteria,false,,,,,,,,,,,,,,,,1.0036573273006837,1,,,75.6,41.0,10^-9.51999,,,,,,0
2767888,2,2767888,Liquorilactobacillus,"",bacteria,false,,,,,,,,,,,,,,,,7.025601291104786,7,,,88.879,52.8333,10^-26.4597,,,,,"[303241, 259059, 238015]",0
303241,1,2767888,Lactobacillus oeni,"",bacteria,false,,,,,,,,,,,,,,,,2.0073146546013674,2,,,84.4,32.0,10^-7.14146,,,,,,0
259059,1,2767888,Lactobacillus satsumensis,"",bacteria,false,,,,,,,,,,,,,,,,2.0073146546013674,2,,,100.0,25.0,10^-6.72354,,,,,,0
238015,1,2767888,Liquorilactobacillus vini,"",bacteria,false,,,,,,,,,,,,,,,,3.0109719819020513,3,,,88.158,76.0,10^-45.9172,,,,,,0
