tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
561,2,561,Escherichia,"",bacteria,false,8102790966.201689,99,99,479512.1167369363,250664,324,223851,99.9102,773.727,10^-198.594,1488.88,673.478,0.00347549,0.000577007,99,350759.8307406246,183359,236,161372,98.1637,109.275,10^-68.2891,2039.11,1451.62,0.00433439,0.000637655,"[562, 2725997, 564, 237777, 208962, 2478976, 2137853, 2044467, 2040639, 1499973, 2562891, 2478971, 2478968, 2044602, 2044457, 1985876, 1644948, 1644935, 1439473]",1
562,1,561,Escherichia coli,"",bacteria,false,8102790966.201689,99,99,476015.2119185535,248836,322,222088,99.9099,778.665,10^-199.699,1488.88,673.478,0.00347549,0.000577007,99,350715.832485251,183336,235,161366,98.1643,109.285,10^-68.2966,2039.11,1451.62,0.00433439,0.000637655,,1
2725997,1,561,Escherichia sp. SCLE84,"",bacteria,false,33198979.240475334,100,100,3353.43224651266,1753,1,1751,100.0,109.993,10^-49.0481,,,,,,,,,,,,,,,,,,0
564,1,561,Escherichia fergusonii,"",bacteria,false,681781.6615271603,100,100,65.04089924782113,34,1,12,99.0453,163.2,10^-83.5883,,,,,100,3.825935249871831,2,,,100.0,31.0,10^-12.0438,,,,,,0
237777,1,561,uncultured Escherichia sp.,"",bacteria,false,435582.72819790797,100,100,43.99825537352606,23,,,99.6368,136.0,10^-79.5879,,,,,,,,,,,,,,,,,,0
208962,1,561,Escherichia albertii,"",bacteria,false,378767.58973731124,100,100,21.04264387429507,11,,,97.7853,115.2,10^-63.3394,,,,,100,17.21670862442324,9,1,6,93.264,63.0,10^-37.017,,,,,,0
2478976,1,561,Escherichia sp. E1V33,"",bacteria,false,37876.75897373113,100,,,,,,,,,,,,,100,3.825935249871831,2,,,95.5,22.0,10^-5.35783,,,,,,0
2137853,1,561,Escherichia sp. 20412-1,"",bacteria,false,37876.75897373113,100,,,,,,,,,,,,,100,3.825935249871831,2,,,98.63,73.0,10^-47.6799,,,,,,0
2044467,1,561,Escherichia sp. E4742,"",bacteria,false,37876.75897373113,100,100,3.825935249871831,2,,,98.933,142.0,10^-82.3073,,,,,,,,,,,,,,,,,,0
2040639,1,561,Escherichia sp. E4385,"",bacteria,false,37876.75897373113,100,,,,,,,,,,,,,100,3.825935249871831,2,,,97.9,47.0,10^-15.5258,,,,,,0
1499973,1,561,Escherichia marmotae,"",bacteria,false,37876.75897373113,100,100,3.825935249871831,2,,,96.233,145.5,10^-79.2087,,,,,,,,,,,,,,,,,,0
2562891,1,561,Escherichia alba,"",bacteria,false,18938.379486865564,100,,,,,,,,,,,,,100,1.9129676249359155,1,,,92.9,28.0,10^-5.73049,,,,,,0
2478971,1,561,Escherichia sp. E10V4,"",bacteria,false,18938.379486865564,100,,,,,,,,,,,,,100,1.9129676249359155,1,,,95.2,21.0,10^-4.73518,,,,,,0
2478968,1,561,Escherichia sp. E14S1,"",bacteria,false,18938.379486865564,100,,,,,,,,,,,,,100,1.9129676249359155,1,,,95.2,21.0,10^-4.73518,,,,,,0
2044602,1,561,Escherichia sp. E5028,"",bacteria,false,18938.379486865564,100,,,,,,,,,,,,,100,1.9129676249359155,1,,,100.0,22.0,10^-8.00087,,,,,,0
2044457,1,561,Escherichia sp. E2586,"",bacteria,false,18938.379486865564,100,,,,,,,,,,,,,100,1.9129676249359155,1,,,100.0,24.0,10^-9.06601,,,,,,0
1985876,1,561,Escherichia sp. ESNIH1,"",bacteria,false,18938.379486865564,100,,,,,,,,,,,,,100,1.9129676249359155,1,,,68.8,48.0,10^-10.6968,,,,,,0
1644948,1,561,Escherichia sp. UIWRF0598,"",bacteria,false,18938.379486865564,100,100,1.9129676249359155,1,,,99.315,146.0,10^-85.726,,,,,,,,,,,,,,,,,,0
1644935,1,561,Escherichia sp. UIWRF0478,"",bacteria,false,18938.379486865564,100,100,1.9129676249359155,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
1439473,1,561,Escherichia sp. BAB-3131,"",bacteria,false,18938.379486865564,100,100,1.9129676249359155,1,,,100.0,142.0,10^-84.3657,,,,,,,,,,,,,,,,,,0
590,2,590,Salmonella,"",bacteria,false,799082196.3929082,99,99,3774.2851239985616,1973,,,99.2912,128.82,10^-74.0873,39.302,55.5814,6.13497e-05,8.67616e-05,99,77758.3080183951,40648,21,38728,95.2427,61.7591,10^-35.9566,157.208,222.326,0.000245399,0.000347046,"[28901, 2745890]",1
28901,1,590,Salmonella enterica,"",bacteria,false,799082196.3929082,99,99,3772.3721563736253,1972,,,99.2923,128.81,10^-74.083,39.302,55.5814,6.13497e-05,8.67616e-05,99,77758.3080183951,40648,21,38728,95.2427,61.7591,10^-35.9566,157.208,222.326,0.000245399,0.000347046,,1
2745890,1,590,Salmonella sp. SJTUF14076,"",bacteria,false,18938.379486865564,100,100,1.9129676249359155,1,,,97.26,146.0,10^-81.6089,,,,,,,,,,,,,,,,,,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,753522136.8613557,99,99,119969.85163023102,62714,75,45150,98.2687,689.862,10^-184.356,7058.53,6580.99,0.0137528,0.00640561,99,15024.44772624668,7854,20,15002,79.038,62.059,10^-23.1174,3951.63,3082.25,0.00818333,0.00196182,"[77133, 155900, 1393376, 208544, 1852815, -100, 239364, 1899017, 1768115, 1768112, 100272, 2109688, 1393678, 245012, 2292889, 384638, 1393662, 1898207, 1393675, 2302989, 1393670, 2751154, 172733, 198431, 2717699, 1852816, 1497953, 2320113, 460511, 136703, 2731377, 2320097, 710836, 1768114, 344338, 152509, 194843, 710731, 413882, 245014, 1768113, 1343837, 153939, 86473, 2292884, 1852832, 1897049, 1263012, 710829, 710741, 293335, 2292885, 1869227, 1201867, 2053607, 2292898, 1916217, 1852923, 1798342, 1701326, 1618676, 1393434, 1262999, 1204249, 13136, 2793216, 2292888, 2080452, 1916229, 1798386, 1635280, 1426650, 1393521, 1263031, 710820, 45202, 1701325, 2707344, 2292899, 2043162, 2026780, 1993870, 1916221, 1916220, 1897048, 1897036, 1891241, 1820007, 1635289, 1635276, 1591732, 1563632, 1399952, 1393627, 1263001, 1262992, 1262991, 1262986, 1091569, 884427, 710732, 526650, 358574, 153809, 34034, 2026724, 1913989, 2775905, 2593653, 2030927, 2023335, 2013748, 1974771, 1904640, 1897045, 1895922, 1802030, 1797209, 1701372, 1618964, 1481511, 1469502, 1393492, 1343841, 1263021, 1201749, 1190006, 1146241, 1145964, 1145455, 884456, 759664, 630179, 469610, 180359, 152507, 83406, 56765, 32644, 417305, 710740, 175245, 235205]",0
77133,1,-200,uncultured bacterium,"",bacteria,false,753522136.8613557,99,99,72692.76974756479,38000,32,26256,98.7649,687.247,10^-157.364,4453.88,4150.57,0.00867949,0.00403652,99,4189.399098609655,2190,10,964,70.7566,56.9718,10^-18.1213,393.02,555.814,0.000613497,0.000867616,,0
155900,1,-200,uncultured organism,"",,false,313690015.0741849,100,99,32000.122429927997,16728,12,10734,99.3917,411.194,10^-214.988,314.416,444.651,0.000490798,0.000694093,100,5.738902874807747,3,,,100.0,38.0,10^-18.9147,,,,,,0
1393376,1,-200,uncultured bacterium Contig11,"",bacteria,false,55167499.44523939,100,100,5572.474691438322,2913,2,2870,88.469,2630.23,10^-302.661,,,,,,,,,,,,,,,,,,0
208544,1,-200,uncultured Burkholderiales bacterium,"",bacteria,false,52383557.660670154,100,100,5291.268450572743,2766,1,2177,99.8103,326.633,10^-256.78,,,,,,,,,,,,,,,,,,0
1852815,1,-200,Bacteroidetes bacterium ADurb.BinA012,"",bacteria,false,42747710.17775295,99,,,,,,,,,,,,,99,4361.5661848538875,2280,2,2197,73.1944,99.1326,10^-40.6284,39.302,55.5814,6.13497e-05,8.67616e-05,,0
-100,1,-200,all taxa with neither family nor genus classification,,,false,39372890.95319351,99,,,,,,,,,,,,,99,4017.2320123654226,2100,,,92.8144,39.768,10^-15.8821,2558.71,1828.42,0.00543332,0.00081876,,0
239364,1,-200,uncultured human fecal virus,"",viruses,false,11609226.62544859,100,100,1172.6491540857162,613,2,534,92.1718,621.059,10^-261.734,,,,,,,,,,,,,,,,,,0
