tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
561,2,561,Escherichia,"",bacteria,false,6129408123.975449,99,99,405036.02607601695,21249,18,19503,99.9058,539.628,10^-211.967,675.053,1012.72,0.00128402,0.0018074,99,220674.01166558653,11577,14,10313,97.0345,88.8973,10^-55.5721,1239.85,1981.8,0.0021878,0.00300034,"[562, 1499973, 208962, 564, 237777]",1
562,1,561,Escherichia coli,"",bacteria,false,6129408123.975449,99,99,404711.9820060234,21232,17,19493,99.9067,539.885,10^-212.048,675.053,1012.72,0.00128402,0.0018074,99,220674.01166558653,11577,14,10313,97.0345,88.8973,10^-55.5721,1239.85,1981.8,0.0021878,0.00300034,,1
1499973,1,561,Escherichia marmotae,"",bacteria,false,2075788.1895467197,100,100,209.67557470168884,11,1,10,98.0555,285.818,10^-138.385,,,,,,,,,,,,,,,,,,0
208962,1,561,Escherichia albertii,"",bacteria,false,566124.0516945599,100,100,57.184247645915136,3,,,99.755,139.0,10^-81.8592,,,,,,,,,,,,,,,,,,0
564,1,561,Escherichia fergusonii,"",bacteria,false,377416.0344630399,100,100,38.122831763943424,2,,,100.0,76.0,10^-39.3489,,,,,,,,,,,,,,,,,,0
237777,1,561,uncultured Escherichia sp.,"",bacteria,false,188708.01723151995,100,100,19.061415881971712,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
642,2,642,Aeromonas,"",bacteria,false,1441996111.4711602,100,100,154321.22298044298,8096,16,7078,99.6414,629.038,10^-277.098,,,,,100,5928.1003392932025,311,9,78,98.4014,48.9479,10^-25.149,,,,,"[648, 654, 644, 196024, 645, 650, 29489, 647, 651, 652, 2778067, 2778054, 1114880, 633417, 656, 2778065, 2778057, 948519, 931529, 408096, 646, 2990480, 2971819, 2778052, 2675707, 2056851, 1920107, 1907416, 1758179, 1454008, 1006623, 440079, 436099]",3
648,1,642,Aeromonas caviae,"",bacteria,false,1441996111.4711602,100,100,142121.9168159811,7456,11,7036,99.6548,671.07,10^-294.102,,,,,100,2077.694331134917,109,2,24,98.8109,50.1009,10^-26.6375,,,,,,1
654,1,642,Aeromonas veronii,"",bacteria,false,97213220.99805574,100,100,7815.180511608402,410,4,38,99.5324,141.583,10^-80.2251,,,,,100,1906.1415881971714,100,5,42,98.3915,50.78,10^-26.3568,,,,,,1
644,1,642,Aeromonas hydrophila,"",bacteria,false,32976249.475811064,100,100,2687.6596393580116,141,,,99.5243,129.151,10^-74.4392,,,,,100,609.9653082230948,32,1,6,95.9014,48.7812,10^-24.4551,,,,,,1
196024,1,642,Aeromonas dhakensis,"",bacteria,false,8005794.67042812,100,100,609.9653082230948,32,1,4,99.3498,139.906,10^-77.3547,,,,,100,190.61415881971712,10,,,99.79,37.1,10^-15.374,,,,,,0
645,1,642,Aeromonas salmonicida,"",bacteria,false,5527810.605771797,100,100,400.289733521406,21,,,99.8027,139.762,10^-82.4454,,,,,100,152.4913270557737,8,,,99.359,48.75,10^-24.8135,,,,,,0
650,1,642,Aeromonas jandaei,"",bacteria,false,3812283.1763943424,100,100,285.9212382295757,15,,,98.1983,140.0,10^-73.9174,,,,,100,95.30707940985856,5,,,99.58,46.0,10^-21.2101,,,,,,0
29489,1,642,Aeromonas enteropelogenes,"",bacteria,false,2096755.7470168886,100,100,76.24566352788685,4,,,99.8,131.25,10^-76.6812,,,,,100,133.429911173802,7,1,6,95.4288,65.6,10^-39.906,,,,,,0
647,1,642,Aeromonas sp.,"",bacteria,false,1715527.4293774543,100,100,38.122831763943424,2,,,99.315,146.0,10^-85.726,,,,,100,133.429911173802,7,,,100.0,50.1429,10^-24.1942,,,,,,0
