tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,13899772786.03749,99,99,709816.653934301,241579,12,236616,98.9128,2426.93,10^-225.511,2187.64,2019.7,0.0042784,0.0019315,99,708409.2378210025,241100,12,236616,98.771,686.975,10^-291.907,2187.64,2019.7,0.0042784,0.0019315,"[28875, 36427, 1906931, 28327, 10970]",2
28875,1,10912,Rotavirus A,"",viruses,false,13899772786.03749,99,99,709816.653934301,241579,12,236616,98.9128,2426.93,10^-225.511,2124.35,2109.21,0.00403568,0.00227475,99,708382.7936769113,241091,12,236616,98.7712,687.001,10^-291.918,2148.34,1964.12,0.00421705,0.00184474,,1
36427,1,10912,Rotavirus C,"",viruses,false,145442.79250161603,100,,,,,,,,,,,,,100,14.691191161779397,5,,,92.26,28.8,10^-8.21502,,,,,,1
1906931,1,10912,Human rotavirus,"",viruses,false,58177.117000646416,100,-100,0.0,0,,,0,0,10^0,63.2911,89.5072,0.000242718,0.000343256,100,5.876476464711759,2,,,90.5,40.5,10^-13.9441,,,,,,0
28327,1,10912,Murine rotavirus,"",viruses,false,29088.558500323208,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,92.7,41.0,10^-10.0841,,,,,,0
10970,1,10912,Rotavirus sp.,"",viruses,false,29088.558500323208,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,97.2,36.0,10^-9.94692,,,,,,0
561,2,561,Escherichia,"",bacteria,false,239337459.59922433,99,99,14235.764235764236,4845,33,1561,98.643,737.734,10^-113.689,1488.88,673.478,0.00347549,0.000577007,99,10201.563142739613,3472,36,828,98.5113,57.5262,10^-32.2506,2039.11,1451.62,0.00433439,0.000637655,"[562, 564, 2044462, 1645074, 910237, 457401]",1
562,1,561,Escherichia coli,"",bacteria,false,239337459.59922433,99,99,14229.887759299523,4843,33,1561,98.6426,737.995,10^-113.71,1488.88,673.478,0.00347549,0.000577007,99,10189.81018981019,3468,36,828,98.5112,57.5538,10^-32.2717,2039.11,1451.62,0.00433439,0.000637655,,1
564,1,561,Escherichia fergusonii,"",bacteria,false,58177.117000646416,100,100,2.9382382323558796,1,,,100.0,126.0,10^-73.4386,,,,,100,2.9382382323558796,1,,,96.3,27.0,10^-8.09259,,,,,,0
2044462,1,561,Escherichia sp. E3659,"",bacteria,false,29088.558500323208,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,97.9,48.0,10^-24.2426,,,,,,0
1645074,1,561,Escherichia sp. UIWRF1079,"",bacteria,false,29088.558500323208,100,100,2.9382382323558796,1,,,98.925,93.0,10^-49.554,,,,,,,,,,,,,,,,,,0
910237,1,561,Escherichia sp. TW15838,"",bacteria,false,29088.558500323208,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,100.0,32.0,10^-13.4647,,,,,,0
457401,1,561,Escherichia sp. 4_1_40B,"",bacteria,false,29088.558500323208,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,100.0,28.0,10^-10.3028,,,,,,0
2767887,2,2767887,Ligilactobacillus,"",bacteria,false,81036610.44837515,100,100,4351.530822119057,1481,21,127,99.1801,137.314,10^-76.942,,,,,100,3781.5126050420167,1287,16,72,98.8386,42.7937,10^-18.8696,,,,,"[1624, 1623, 1601, 1808352, 395085, 1622, 1606]",0
1624,1,2767887,Ligilactobacillus salivarius,"",bacteria,false,81036610.44837515,100,100,4351.530822119057,1481,21,127,99.1801,137.314,10^-76.942,,,,,100,3752.130222718458,1277,16,72,98.9685,42.8403,10^-18.9455,,,,,,0
1623,1,2767887,Ligilactobacillus ruminis,"",bacteria,false,117529.52929423518,100,,,,,,,,,,,,,100,11.752952929423518,4,,,80.775,36.75,10^-11.1379,,,,,,0
1601,1,2767887,Ligilactobacillus agilis,"",bacteria,false,58764.76464711759,100,,,,,,,,,,,,,100,5.876476464711759,2,,,100.0,27.0,10^-7.70553,,,,,,0
1808352,1,2767887,Lactobacillus salitolerans,"",bacteria,false,29382.382323558795,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,68.3,41.0,10^-6.92812,,,,,,0
395085,1,2767887,Lactobacillus ceti,"",bacteria,false,29382.382323558795,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,90.9,44.0,10^-10.0846,,,,,,0
1622,1,2767887,Lactobacillus murinus,"",bacteria,false,29382.382323558795,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,77.1,35.0,10^-7.10347,,,,,,0
1606,1,2767887,Lactobacillus aviarius,"",bacteria,false,29382.382323558795,100,,,,,,,,,,,,,100,2.9382382323558796,1,,,64.6,48.0,10^-8.65365,,,,,,0
1301,2,1301,Streptococcus,"",bacteria,false,30409529.15250137,99,99,4686.489980607627,1595,6,815,95.8783,1009.28,10^-188.116,157.208,222.326,0.000245399,0.000347046,15.676306975024339,2911.7940882646767,991,6,237,96.5179,61.9285,10^-32.5855,4261.97,5311.28,0.00722854,0.00747666,"[1304, 1318, 2610896, 28037, 1313, 1303, 150055, 102684, 1839799, 1308, 1433513, 1307, 1314, 257758, 113107, 1335, 2598453, 2576376, 1302, 2698804, 712623, 1328, 1305, 1156431, 1343, 1311, 1902136, 1156433, 1336, 315405, 59310, 45634, 2382163, 2173853, 1759399, 1419814, 712633, 712624, 78535, 1739336, 68892, 1739421, 1715165, 1581080, 1316411, 1316408, 1263109, 563038, 68891, 1306, 2710601, 1739483, 1739461, 1739422, 1739408, 1715116, 1917441]",11
