tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,16814162948.663784,99,99,858568.0573094528,735640,16,729099,98.9129,2092.02,10^-166.934,2187.64,2019.7,0.0042784,0.0019315,99,857019.3108953785,734313,13,729055,98.5274,672.432,10^-292.658,2187.64,2019.7,0.0042784,0.0019315,"[28875, 28327, 1340801, 36427, 1906931, 10970, 10921]",2
28875,1,10912,Rotavirus A,"",viruses,false,16814162948.663784,99,99,858563.3888952432,735636,16,729099,98.9129,2092.03,10^-166.935,2124.35,2109.21,0.00403568,0.00227475,99,856992.4675136727,734290,13,729055,98.5276,672.456,10^-292.669,2148.34,1964.12,0.00421705,0.00184474,,1
28327,1,10912,Murine rotavirus,"",viruses,false,80880.27618338465,100,,,,,,,,,,,,,100,8.16972486700855,7,,,92.1143,26.8571,10^-6.93461,,,,,,0
1340801,1,10912,Bat rotavirus,"",viruses,false,69325.9510143297,100,,,,,,,,,,,,,100,7.002621314578757,6,,,93.0667,29.3333,10^-7.84187,,,,,,0
36427,1,10912,Rotavirus C,"",viruses,false,69325.9510143297,100,,,,,,,,,,,,,100,7.002621314578757,6,,,86.0167,32.1667,10^-8.00779,,,,,,1
1906931,1,10912,Human rotavirus,"",viruses,false,31373.339028033028,100,23.84298684403137,3.5013106572893786,3,,,99.3333,71.0,10^-35.5012,63.2911,89.5072,0.000242718,0.000343256,100,2.3342071048595856,2,,,92.7,31.5,10^-7.16654,,,,,,0
10970,1,10912,Rotavirus sp.,"",viruses,false,23108.6503381099,100,100,1.1671035524297928,1,,,92.857,42.0,10^-12.1591,,,,,100,1.1671035524297928,1,,,97.0,33.0,10^-9.1343,,,,,,0
10921,1,10912,Feline rotavirus,"",viruses,false,11554.32516905495,100,,,,,,,,,,,,,100,1.1671035524297928,1,,,93.9,33.0,10^-10.3556,,,,,,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,2976552.1622306365,99,99,334.95871954735054,287,6,64,98.8242,117.625,10^-56.1196,7058.53,6580.99,0.0137528,0.00640561,27.32892049677787,25.676278153455442,22,1,5,86.6182,36.5238,10^-11.7477,3951.63,3082.25,0.00818333,0.00196182,"[77133, 155900, 384638, 136703, 345727, 344338, 245012, 239364, 152507, -100, 2080452, 1797265, 713054, 175245, 100272]",0
77133,1,-200,uncultured bacterium,"",bacteria,false,2976552.1622306365,99,99,303.44692363174613,260,4,48,98.8259,118.45,10^-56.4332,4453.88,4150.57,0.00867949,0.00403652,15.480865751927949,5.835517762148965,5,,,79.0364,45.8,10^-17.3929,393.02,555.814,0.000613497,0.000867616,,0
155900,1,-200,uncultured organism,"",,false,90506.29067451935,55.95077993385499,55.95077993385499,16.3394497340171,14,1,4,99.6179,131.143,10^-62.8371,314.416,444.651,0.000490798,0.000694093,,,,,,,,,,,,,,0
384638,1,-200,[Bacteroides] pectinophilus,"",bacteria,false,46217.3006762198,100,100,4.668414209719171,4,,,100.0,68.0,10^-33.9078,,,,,,,,,,,,,,,,,,0
136703,1,-200,uncultured rumen bacterium,"",bacteria,false,23108.6503381099,100,100,2.3342071048595856,2,,,100.0,121.0,10^-70.0253,,,,,,,,,,,,,,,,,,0
345727,1,-200,uncultured Desulfovibrionales bacterium,"",bacteria,false,11554.32516905495,100,100,1.1671035524297928,1,,,98.765,81.0,10^-41.3798,,,,,,,,,,,,,,,,,,0
344338,1,-200,uncultured Firmicutes bacterium,"",bacteria,false,11554.32516905495,100,100,1.1671035524297928,1,,,100.0,87.0,10^-46.8383,,,,,,,,,,,,,,,,,,0
245012,1,-200,butyrate-producing bacterium SM4/1,"",bacteria,false,11554.32516905495,100,100,1.1671035524297928,1,,,97.674,43.0,10^-15.5798,,,,,,,,,,,,,,,,,,0
239364,1,-200,uncultured human fecal virus,"",viruses,false,11554.32516905495,100,100,1.1671035524297928,1,,,85.437,103.0,10^-37.1584,,,,,,,,,,,,,,,,,,0
152507,1,-200,uncultured actinobacterium,"",bacteria,false,11554.32516905495,100,100,1.1671035524297928,1,,,95.312,64.0,10^-27.0722,,,,,,,,,,,,,,,,,,0
-100,1,-200,all taxa with neither family nor genus classification,,,false,10912.42082412611,31.102589775385198,,,,,,,,,,,,,31.102589775385198,12.838139076727721,11,,,89.2,40.2,10^-12.9952,2558.71,1828.42,0.00543332,0.00081876,,0
2080452,1,-200,bacterium MnTg02,"",bacteria,false,6379.1360391721655,100,,,,,,,,,,,,,100,2.3342071048595856,2,,,88.9,27.0,10^-8.15677,,,,,,0
1797265,1,-200,Candidatus Amesbacteria bacterium RIFOXYB1_FULL_47_13,"",bacteria,false,6379.1360391721655,100,,,,,,,,,,,,,100,2.3342071048595856,2,,,82.6,23.0,10^-3.09044,,,,,,0
713054,1,-200,TM7 phylum sp. oral taxon 352,"",bacteria,false,6379.1360391721655,100,,,,,,,,,,,,,100,2.3342071048595856,2,,,94.4,18.0,10^-3.64589,,,,,,0
175245,1,-200,uncultured fungus,"",eukaryota,false,1481.2071277544014,12.819503571886687,12.819503571886687,1.1671035524297928,1,,,98.333,60.0,10^-27.1003,842.695,475.693,0.00189112,7.15994e-05,,,,,,,,,,,,,,0
100272,1,-200,uncultured eukaryote,"",eukaryota,false,922.1384106286109,7.9808937098144215,7.9808937098144215,1.1671035524297928,1,,,100.0,76.0,10^-39.3489,323.092,98.8927,0.000792185,0.000252704,,,,,,,,,,,,,,0
561,2,561,Escherichia,"",bacteria,false,598264.3338007142,99,99,56.02097051663006,48,,,99.7357,57.0208,10^-26.2636,1488.88,673.478,0.00347549,0.000577007,54.87521104143967,16.3394497340171,14,,,100.0,23.7143,10^-7.96752,2039.11,1451.62,0.00433439,0.000637655,[562],1
562,1,561,Escherichia coli,"",bacteria,false,598264.3338007142,99,99,56.02097051663006,48,,,99.7357,57.0208,10^-26.2636,1488.88,673.478,0.00347549,0.000577007,54.87521104143967,16.3394497340171,14,,,100.0,23.7143,10^-7.96752,2039.11,1451.62,0.00433439,0.000637655,,1
2529408,2,2529408,Schaalia,"",bacteria,false,408486.2433504275,100,100,65.3577989360684,56,,,98.2972,82.6667,10^-41.5607,,,,,100,9.336828419438342,8,,,88.1,27.5,10^-6.83138,,,,,"[1660, 52773, 131111, 181487, 132933]",0
1660,1,2529408,Schaalia odontolytica,"",bacteria,false,408486.2433504275,100,100,40.84862433504275,35,,,97.8815,85.3714,10^-42.8784,,,,,,,,,,,,,,,,,,0
52773,1,2529408,Schaalia meyeri,"",bacteria,false,198407.60391306478,100,100,19.84076039130648,17,,,98.8132,75.8667,10^-37.5307,,,,,,,,,,,,,,,,,,0
131111,1,2529408,Schaalia turicensis,"",bacteria,false,93368.28419438342,100,,,,,,,,,,,,,100,9.336828419438342,8,,,88.1,27.5,10^-6.83138,,,,,,0
181487,1,2529408,Schaalia cardiffensis,"",bacteria,false,35013.10657289378,100,100,3.5013106572893786,3,,,100.0,89.6667,10^-48.6613,,,,,,,,,,,,,,,,,,0
132933,1,2529408,Schaalia funkei,"",bacteria,false,11671.035524297928,100,100,1.1671035524297928,1,,,100.0,69.0,10^-34.5876,,,,,,,,,,,,,,,,,,0
872,2,872,Desulfovibrio,"",bacteria,false,326788.99468034203,100,100,57.18807406905985,49,,,94.8008,72.7143,10^-32.0099,,,,,100,11.67103552429793,10,,,89.5,28.8,10^-9.01179,,,,,"[881, 876, 901, 2709792, 2583823, 1725232, 184917, 631220, 167968]",0
881,1,872,Desulfovibrio vulgaris,"",bacteria,false,326788.99468034203,100,100,32.6788994680342,28,,,95.3831,76.7143,10^-35.2524,,,,,,,,,,,,,,,,,,0
876,1,872,Desulfovibrio desulfuricans,"",bacteria,false,128381.3907672772,100,100,12.838139076727721,11,,,94.2479,65.9091,10^-27.2647,,,,,,,,,,,,,,,,,,0
