tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
142786,2,142786,Norovirus,"",viruses,false,1925950910.6948266,100,100,96310.51839551658,7424,1,7358,95.4712,7445.99,10^-305.325,,,,,100,96284.57267396606,7422,1,7358,99.0971,1680.69,10^-305.098,,,,,[11983],1
11983,1,142786,Norwalk virus,"",viruses,false,1925950910.6948266,100,100,96310.51839551658,7424,1,7358,95.4712,7445.99,10^-305.325,,,,,100,96284.57267396606,7422,1,7358,99.0971,1680.69,10^-305.098,,,,,,1
816,2,816,Bacteroides,"",bacteria,false,1771453219.8640444,99,99,184590.83597114836,14229,489,2523,98.8421,176.701,10^-95.8792,235.812,333.488,0.000368098,0.000520569,99,192296.71527165172,14823,504,2652,98.6809,55.1532,10^-29.3282,235.812,333.488,0.000368098,0.000520569,"[28116, 817, 371601, 818, 820, 2763022, 47678, 469590, 338188, 2715212, 46506, 2650158, 85831, 1796613, 2650157, 2785531, 457394, 246787, 2755405, 2292939, 28111, 626931, 674529, 329854, 2292957, 162156, 457390, 2739389, 310300, 585544, 2528203, 1871006, 2787080, 469593, 2723058, 2025659, 457391, 2162637, 556258, 2292951, 1263050, 457395, 2292955, 1739517, 1739298, 457387, 2292938, 2302925, 626929, 291645, 2787083, 556259, 477666, 457393, 28113, 2516958, 2763021, 2292948, 1903262, 1347393, 1263056, 1263038, 871325, 291644, 2302926, 2292280, 1841855, 1263042, 469592, 2763019, 2594500, 2447885, 2292956, 2292947, 2292944, 2292929, 2292926, 2292923, 2292918, 2292914, 2292282, 1897051, 1896974, 1263045, 1263037, 1262750, 1262740, 626930, 457389, 376806, 290053, 469588, 2785794, 2763025, 2763020, 2516960, 2302936, 2292953, 2292949, 2292930, 2292194, 2292192, 2292002, 2086579, 1965632, 1965613, 1965580, 1297750, 1262746, 1262743, 1262741, 1262735, 1078089, 871324, 691816, 469585]",0
28116,1,816,Bacteroides ovatus,"",bacteria,false,1771453219.8640444,100,100,91393.80416169374,7045,269,1335,99.0177,177.6,10^-97.1827,,,,,100,87540.86451144207,6748,246,1176,99.044,54.5218,10^-29.1148,,,,,,0
817,1,816,Bacteroides fragilis,"",bacteria,false,765835971.1483576,100,100,40241.81412485081,3102,67,346,99.2563,165.811,10^-92.336,,,,,100,37115.354678013595,2861,64,340,98.838,52.9551,10^-27.4001,,,,,,0
371601,1,816,Bacteroides xylanisolvens,"",bacteria,false,668741891.9620155,100,100,33119.713559234086,2553,101,481,98.8491,172.708,10^-95.5177,,,,,100,34429.97249753516,2654,98,464,98.9308,53.7227,10^-28.2982,,,,,,0
818,1,816,Bacteroides thetaiotaomicron,"",bacteria,false,75401204.2816319,100,95.91336028003789,2192.413471018629,169,4,20,97.6884,154.373,10^-80.9271,78.604,111.163,0.000122699,0.000173523,100,5513.465829484718,425,15,83,97.9334,54.0478,10^-28.4769,,,,,,0
820,1,816,Bacteroides uniformis,"",bacteria,false,69111462.81978102,100,100,3282.1337761403142,253,12,156,99.3021,408.763,10^-176.239,,,,,99,3736.18390327435,288,10,69,97.9718,58.491,10^-32.0453,78.604,111.163,0.000122699,0.000173523,,0
2763022,1,816,Bacteroides sp. M10,"",bacteria,false,43484276.892740384,99,99,4436.718385138291,342,11,51,98.2626,156.713,10^-81.2775,78.604,111.163,0.000122699,0.000173523,,,,,,,,,,,,,,0
47678,1,816,Bacteroides caccae,"",bacteria,false,35070741.00980748,100,100,1063.7745835711692,82,3,14,92.8962,150.936,10^-65.7052,,,,,99,2503.762129624825,193,5,26,97.953,52.2567,10^-27.3088,78.604,111.163,0.000122699,0.000173523,,0
469590,1,816,Bacteroides sp. 2_2_4,"",bacteria,false,27227440.195111826,100,,,,,,,,,,,,,100,2750.24648435473,212,10,62,98.7731,60.0769,10^-32.7289,,,,,,0
338188,1,816,Bacteroides finegoldii,"",bacteria,false,25300970.36998599,100,,,,,,,,,,,,,100,2555.6535727258574,197,8,35,98.871,54.5567,10^-28.9196,,,,,,0
2715212,1,816,Bacteroides sp. CBA7301,"",bacteria,false,24145088.474910486,100,100,2257.2777748949197,174,7,42,95.3412,185.869,10^-100.398,,,,,100,181.62005085361423,14,,,95.9643,44.0,10^-18.4627,,,,,,0
46506,1,816,Bacteroides stercoris,"",bacteria,false,18879404.286233198,100,,,,,,,,,,,,,100,1907.0105339629495,147,8,74,98.1411,84.0699,10^-51.9472,,,,,,0
2650158,1,816,Bacteroides sp. HF-5141,"",bacteria,false,17081365.78278242,100,100,1725.3904831093353,133,2,10,96.8215,156.562,10^-79.6059,,,,,,,,,,,,,,,,,,0
85831,1,816,Bacteroides acidifaciens,"",bacteria,false,13999014.062581081,100,,,,,,,,,,,,,100,1414.0418245031394,109,5,24,98.324,52.6476,10^-26.7596,,,,,,0
1796613,1,816,Bacteroides caecimuris,"",bacteria,false,13232364.043195654,100,70.18601742470624,1608.6347361320118,124,4,18,96.9032,162.59,10^-82.0582,78.604,111.163,0.000122699,0.000173523,100,207.56577240413057,16,,,98.8735,42.25,10^-19.924,,,,,,0
2650157,1,816,Bacteroides sp. HF-5287,"",bacteria,false,9632349.125629183,100,100,972.964558144362,75,2,10,93.5265,149.945,10^-69.1265,,,,,,,,,,,,,,,,,,0
2785531,1,816,Bacteroides sp. HF-162,"",bacteria,false,8348035.908878626,100,100,843.2359503917804,65,2,8,97.7848,144.8,10^-76.883,,,,,,,,,,,,,,,,,,0
457394,1,816,Bacteroides sp. 4_3_47FAA,"",bacteria,false,7705879.300503347,100,,,,,,,,,,,,,100,778.3716465154896,60,3,46,98.4703,163.5,10^-113.82,,,,,,0
246787,1,816,Bacteroides cellulosilyticus,"",bacteria,false,7320585.33547818,100,100,51.89144310103264,4,,,88.6537,115.25,10^-48.6243,,,,,100,687.5616210886825,53,2,8,95.975,50.3962,10^-24.3746,,,,,,0
2755405,1,816,Bacteroides sp. CACC 737,"",bacteria,false,7063722.692128068,100,100,687.5616210886825,53,3,16,96.2667,177.792,10^-85.3214,,,,,100,25.94572155051632,2,,,96.75,30.5,10^-10.623,,,,,,0
2292939,1,816,Bacteroides sp. AM16-15,"",bacteria,false,6164703.440402677,100,,,,,,,,,,,,,100,622.6973172123917,48,1,48,100.0,92.0,10^-56.5719,,,,,,0
28111,1,816,Bacteroides eggerthii,"",bacteria,false,5265684.188677288,100,,,,,,,,,,,,,100,531.8872917855846,41,3,28,81.2844,58.5122,10^-23.3863,,,,,,0
626931,1,816,Bacteroides oleiciplenus,"",bacteria,false,5137252.867002232,100,,,,,,,,,,,,,100,518.9144310103264,40,3,30,97.2658,74.5526,10^-45.9973,,,,,,0
674529,1,816,Bacteroides faecis,"",bacteria,false,4880390.22365212,100,,,,,,,,,,,,,100,492.9687094598101,38,,,97.8615,43.2703,10^-20.0682,,,,,,0
329854,1,816,Bacteroides intestinalis,"",bacteria,false,4751958.901977064,100,,,,,,,,,,,,,100,479.9958486845519,37,1,6,96.3405,51.1351,10^-25.3573,,,,,,0
2292957,1,816,Bacteroides sp. OF03-11BH,"",bacteria,false,4623527.580302008,100,,,,,,,,,,,,,100,467.02298790929376,36,4,20,99.7635,69.6944,10^-39.0736,,,,,,0
162156,1,816,uncultured Bacteroides sp.,"",bacteria,false,4495096.258626953,100,100,129.7286077525816,10,,,99.3835,140.2,10^-81.9026,,,,,100,324.321519381454,25,2,10,98.6797,67.32,10^-33.397,,,,,,0
457390,1,816,Bacteroides sp. 3_1_23,"",bacteria,false,4366664.936951896,100,,,,,,,,,,,,,100,441.0772663587774,34,2,8,96.6756,55.3226,10^-28.2036,,,,,,0
2739389,1,816,Bacteroides sp. AGMB03916,"",bacteria,false,3981370.971926729,100,,,,,,,,,,,,,100,402.15868403300294,31,1,30,84.6087,179.581,10^-111.083,,,,,,0
310300,1,816,Bacteroides pyogenes,"",bacteria,false,3852939.6502516735,100,,,,,,,,,,,,,100,389.1858232577448,30,2,10,95.8181,48.4615,10^-24.4897,,,,,,0
585544,1,816,Bacteroides sp. D22,"",bacteria,false,3724508.328576618,100,,,,,,,,,,,,,100,376.21296248248666,29,1,4,97.7663,49.7241,10^-26.0172,,,,,,0
2528203,1,816,Bacteroides sp. A1C1,"",bacteria,false,3339214.3635514504,100,100,337.2943801567122,26,1,8,97.8012,187.231,10^-96.1813,,,,,,,,,,,,,,,,,,0
1871006,1,816,Bacteroides congonensis,"",bacteria,false,3339214.3635514504,100,,,,,,,,,,,,,100,337.2943801567122,26,1,6,99.4211,53.36,10^-28.5849,,,,,,0
2787080,1,816,Bacteroides sp. D55t1_190419_B8,"",bacteria,false,3210783.0418763943,100,,,,,,,,,,,,,100,324.321519381454,25,,,95.5716,50.8,10^-23.3215,,,,,,0
469593,1,816,Bacteroides sp. 3_1_40A,"",bacteria,false,2440195.11182606,100,,,,,,,,,,,,,100,246.48435472990505,19,,,98.8658,42.1053,10^-20.4799,,,,,,0
2723058,1,816,Bacteroides sp. GM023,"",bacteria,false,2311763.790151004,100,,,,,,,,,,,,,100,233.51149395464688,18,2,12,98.6293,70.0,10^-44.3856,,,,,,0
2025659,1,816,Bacteroides sp. KFT8,"",bacteria,false,2311763.790151004,100,,,,,,,,,,,,,100,233.51149395464688,18,2,9,96.0519,55.6667,10^-31.047,,,,,,0
457391,1,816,Bacteroides sp. 3_1_33FAA,"",bacteria,false,2311763.790151004,100,,,,,,,,,,,,,100,233.51149395464688,18,,,97.0167,39.2778,10^-17.0945,,,,,,0
2162637,1,816,Bacteroides sp. PHL 2737,"",bacteria,false,2311763.7901510037,100,100,220.5386331793887,17,1,8,98.6654,227.824,10^-118.775,,,,,100,12.97286077525816,1,,,93.2,44.0,10^-16.4647,,,,,,0
556258,1,816,Bacteroides sp. D1,"",bacteria,false,2054901.1468008927,100,,,,,,,,,,,,,100,207.56577240413057,16,1,6,98.1701,53.3571,10^-29.6811,,,,,,0
2292951,1,816,Bacteroides sp. AM37-9,"",bacteria,false,1926469.8251258368,100,,,,,,,,,,,,,100,194.5929116288724,15,1,4,96.7973,55.9333,10^-30.6815,,,,,,0
1263050,1,816,Bacteroides ovatus CAG:22,"",bacteria,false,1926469.8251258368,100,,,,,,,,,,,,,100,194.5929116288724,15,1,4,99.2357,68.2143,10^-40.7115,,,,,,0
457395,1,816,Bacteroides sp. 9_1_42FAA,"",bacteria,false,1926469.8251258368,100,,,,,,,,,,,,,100,194.5929116288724,15,1,6,97.6973,47.0769,10^-19.4676,,,,,,0
2292955,1,816,Bacteroides sp. AM54-2NS,"",bacteria,false,1798038.5034507809,100,,,,,,,,,,,,,100,181.62005085361423,14,,,95.5377,47.6923,10^-23.2295,,,,,,0
1739517,1,816,Bacteroides sp. HMSC073E02,"",bacteria,false,1798038.5034507809,100,,,,,,,,,,,,,100,181.62005085361423,14,,,99.1969,41.4286,10^-19.7968,,,,,,0
1739298,1,816,Bacteroides sp. HMSC067B03,"",bacteria,false,1669607.1817757252,100,,,,,,,,,,,,,100,168.6471900783561,13,,,99.6385,39.2308,10^-16.9768,,,,,,0
457387,1,816,Bacteroides sp. 1_1_30,"",bacteria,false,1669607.1817757252,100,,,,,,,,,,,,,100,168.6471900783561,13,,,98.9231,49.3846,10^-24.214,,,,,,0
2292938,1,816,Bacteroides sp. AM16-13,"",bacteria,false,1541175.8601006693,100,,,,,,,,,,,,,100,155.67432930309792,12,,,98.96,57.3,10^-26.4476,,,,,,0
2302925,1,816,Bacteroides sp. AF32-8BH,"",bacteria,false,1412744.5384256134,100,,,,,,,,,,,,,100,142.70146852783975,11,,,99.0352,45.0,10^-22.3387,,,,,,0
626929,1,816,Bacteroides clarus,"",bacteria,false,1412744.5384256134,100,,,,,,,,,,,,,100,142.70146852783975,11,,,97.1636,45.5455,10^-22.0897,,,,,,0
291645,1,816,Bacteroides nordii,"",bacteria,false,1412744.5384256134,100,,,,,,,,,,,,,100,142.70146852783975,11,,,93.6151,58.8182,10^-29.7898,,,,,,0
2787083,1,816,Bacteroides sp. 1001136B_160425_E2,"",bacteria,false,899019.2517253904,100,,,,,,,,,,,,,100,90.81002542680712,7,,,99.0857,41.2857,10^-17.691,,,,,,0
556259,1,816,Bacteroides sp. D2,"",bacteria,false,899019.2517253904,100,,,,,,,,,,,,,100,90.81002542680712,7,,,97.2571,49.8571,10^-26.7083,,,,,,0
477666,1,816,Bacteroides graminisolvens,"",bacteria,false,899019.2517253904,100,,,,,,,,,,,,,100,90.81002542680712,7,,,87.1257,43.4286,10^-16.0281,,,,,,0
457393,1,816,Bacteroides sp. 4_1_36,"",bacteria,false,770587.9300503347,100,,,,,,,,,,,,,100,77.83716465154896,6,,,99.5237,65.3333,10^-32.0748,,,,,,0
28113,1,816,Bacteroides heparinolyticus,"",bacteria,false,770587.9300503347,100,,,,,,,,,,,,,100,77.83716465154896,6,,,81.4387,58.8333,10^-27.2465,,,,,,0
2516958,1,816,Bacteroides caecimuri,"",bacteria,false,642156.608375279,100,,,,,,,,,,,,,100,64.8643038762908,5,,,92.36,43.2,10^-18.1616,,,,,,0
2763021,1,816,Bacteroides sp. M27,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,93.225,42.5,10^-13.5174,,,,,,0
2292948,1,816,Bacteroides sp. AM28-6,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,100.0,51.6667,10^-31.2137,,,,,,0
1903262,1,816,Bacteroides ndongoniae,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,86.85,35.0,10^-9.76492,,,,,,0
1347393,1,816,Bacteroides neonati,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,86.4685,47.0,10^-21.1931,,,,,,0
1263056,1,816,Bacteroides vulgatus CAG:6,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,100.0,33.0,10^-16.4899,,,,,,0
1263038,1,816,Bacteroides cellulosilyticus CAG:158,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,100.0,33.25,10^-11.4646,,,,,,0
871325,1,816,Bacteroides faecichinchillae,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,91.064,41.75,10^-15.6132,,,,,,0
291644,1,816,Bacteroides salyersiae,"",bacteria,false,513725.28670022317,100,,,,,,,,,,,,,100,51.89144310103264,4,,,91.95,47.5,10^-18.0905,,,,,,0
2302926,1,816,Bacteroides sp. AM56-10ce,"",bacteria,false,385293.96502516733,100,,,,,,,,,,,,,100,38.91858232577448,3,,,100.0,35.3333,10^-14.9855,,,,,,0
2292280,1,816,Bacteroides sp. OF02-3LB,"",bacteria,false,385293.96502516733,100,,,,,,,,,,,,,100,38.91858232577448,3,,,87.8667,37.6667,10^-10.3053,,,,,,0
1841855,1,816,Bacteroides bouchesdurhonensis,"",bacteria,false,385293.96502516733,100,,,,,,,,,,,,,100,38.91858232577448,3,,,97.2333,48.0,10^-23.1942,,,,,,0
1263042,1,816,Bacteroides dorei CAG:222,"",bacteria,false,385293.96502516733,100,,,,,,,,,,,,,100,38.91858232577448,3,,,94.1667,46.6667,10^-21.8932,,,,,,0
469592,1,816,Bacteroides sp. 3_1_19,"",bacteria,false,385293.96502516733,100,,,,,,,,,,,,,100,38.91858232577448,3,,,83.4333,30.0,10^-10.1718,,,,,,0
2763019,1,816,Bacteroides sp. NSJ-39,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,97.778,45.0,10^-26.3536,,,,,,0
2594500,1,816,Bacteroides sp. HF-5092,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,97.3,37.0,10^-14.7721,,,,,,0
2447885,1,816,Bacteroides faecalis,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,83.333,54.0,10^-22.3335,,,,,,0
2292956,1,816,Bacteroides sp. CF01-10NS,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,47.5,10^-22.9075,,,,,,0
2292947,1,816,Bacteroides sp. AM27-13,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,44.0,10^-18.7198,,,,,,0
2292944,1,816,Bacteroides sp. AM25-34,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,71.9,32.0,10^-3.77211,,,,,,0
2292929,1,816,Bacteroides sp. AF32-15BH,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,31.0,10^-11.5768,,,,,,0
2292926,1,816,Bacteroides sp. AF26-10BH,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,93.65,47.5,10^-21.8726,,,,,,0
2292923,1,816,Bacteroides sp. AF25-18,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,34.0,10^-13.6556,,,,,,0
2292918,1,816,Bacteroides sp. AF16-7,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,81.65,46.5,10^-17.0782,,,,,,0
2292914,1,816,Bacteroides sp. AF14-46,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,95.8,48.0,10^-21.9626,,,,,,0
2292282,1,816,Bacteroides sp. OM05-10AA,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,83.05,32.0,10^-6.21333,,,,,,0
1897051,1,816,Bacteroides sp. 43_46,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,79.05,43.0,10^-14.3055,,,,,,0
1896974,1,816,Bacteroides sp. 43_108,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,47.0,10^-23.2868,,,,,,0
1263045,1,816,Bacteroides finegoldii CAG:203,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,93.5,46.0,10^-19.6676,,,,,,0
1263037,1,816,Bacteroides caccae CAG:21,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,34.0,10^-12.7969,,,,,,0
1262750,1,816,Bacteroides sp. CAG:754,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,44.0,10^-22.251,,,,,,0
1262740,1,816,Bacteroides sp. CAG:462,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,93.75,48.0,10^-21.8666,,,,,,0
626930,1,816,Bacteroides fluxus,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,86.765,68.0,10^-35.8761,,,,,,0
457389,1,816,Bacteroides sp. 3_1_13,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,38.0,10^-16.5702,,,,,,0
376806,1,816,Bacteroides gallinarum,"",bacteria,false,256862.64335011158,100,,,,,,,,,,,,,100,25.94572155051632,2,,,100.0,43.0,10^-22.9136,,,,,,0
290053,1,816,Bacteroides helcogenes,"",bacteria,false,256862.64335011158,100,100,25.94572155051632,2,,,97.674,43.0,10^-15.5798,,,,,,,,,,,,,,,,,,0
469588,1,816,Bacteroides sp. 2_1_22,"",bacteria,false,247815.25327982233,10.155550762265722,,,,,,,,,,,,,10.155550762265722,246.48435472990505,19,1,4,98.1055,51.0,10^-26.7965,78.604,111.163,0.000122699,0.000173523,,0
2785794,1,816,Bacteroides sp. HF-5613,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,31.0,10^-12.8386,,,,,,0
2763025,1,816,Bacteroides sp. NSJ-21,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,30.0,10^-9.45717,,,,,,0
2763020,1,816,Bacteroides sp. NSJ-48,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,87.5,48.0,10^-21.8962,,,,,,0
2516960,1,816,Bacteroides sp. NM69_E16B,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,65.6,32.0,10^-3.67572,,,,,,0
2302936,1,816,Bacteroides sp. 224,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,97.9,48.0,10^-19.3251,,,,,,0
2292953,1,816,Bacteroides sp. AM44-19,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-24.5467,,,,,,0
2292949,1,816,Bacteroides sp. AM30-16,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,33.0,10^-11.8928,,,,,,0
2292930,1,816,Bacteroides sp. AF33-23,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-23.6478,,,,,,0
2292194,1,816,Bacteroides sp. AF27-33,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-29.9666,,,,,,0
2292192,1,816,Bacteroides sp. AF16-49,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-22.4078,,,,,,0
2292002,1,816,Bacteroides sp. AM16-24,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,66.0,47.0,10^-12.2541,,,,,,0
2086579,1,816,Bacteroides sp. Marseille-P3684,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,93.6,47.0,10^-22.6778,,,,,,0
1965632,1,816,Bacteroides sp. An322,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-22.1904,,,,,,0
1965613,1,816,Bacteroides sp. An269,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,45.8,48.0,10^-4.9431,,,,,,0
1965580,1,816,Bacteroides sp. An19,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,28.0,10^-8.04624,,,,,,0
1297750,1,816,Bacteroides luti,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,56.8,44.0,10^-7.91009,,,,,,0
1262746,1,816,Bacteroides sp. CAG:661,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-25.0155,,,,,,0
1262743,1,816,Bacteroides sp. CAG:598,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,95.2,21.0,10^-3.69465,,,,,,0
1262741,1,816,Bacteroides sp. CAG:530,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,100.0,48.0,10^-19.9747,,,,,,0
1262735,1,816,Bacteroides sp. CAG:1076,"",bacteria,false,128431.32167505579,100,,,,,,,,,,,,,100,12.97286077525816,1,,,84.6,39.0,10^-10.6383,,,,,,0
