tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,13841173741.79861,99,99,706557.1838290181,215808,11,214102,99.0657,2095.01,10^-282.151,2187.64,2019.7,0.0042784,0.0019315,99,705735.407744994,215557,11,214102,98.8776,681.45,10^-297.488,2187.64,2019.7,0.0042784,0.0019315,"[28875, 1906931, 28327, 1340801, 36427]",2
28875,1,10912,Rotavirus A,"",viruses,false,13841173741.79861,99,99,706517.8957293836,215796,11,214102,99.0657,2095.13,10^-282.165,2124.35,2109.21,0.00403568,0.00227475,99,705702.6676619652,215547,11,214102,98.8778,681.482,10^-297.502,2148.34,1964.12,0.00421705,0.00184474,,1
1906931,1,10912,Human rotavirus,"",viruses,false,387655.3045864261,100,49.66657038018491,39.28809963462067,12,,,99.5279,87.6667,10^-46.7369,63.2911,89.5072,0.000242718,0.000343256,100,19.644049817310336,6,,,95.7833,36.3333,10^-12.6636,,,,,,0
28327,1,10912,Murine rotavirus,"",viruses,false,64825.36439712411,100,,,,,,,,,,,,,100,6.548016605770112,2,,,90.25,34.5,10^-9.91905,,,,,,0
1340801,1,10912,Bat rotavirus,"",viruses,false,32412.682198562055,100,,,,,,,,,,,,,100,3.274008302885056,1,,,97.1,35.0,10^-11.983,,,,,,0
36427,1,10912,Rotavirus C,"",viruses,false,32412.682198562055,100,,,,,,,,,,,,,100,3.274008302885056,1,,,94.1,34.0,10^-11.983,,,,,,1
1678,2,1678,Bifidobacterium,"",bacteria,false,219814953.05072093,100,99,13282.651684804672,4057,3,3741,99.7408,2467.12,10^-287.469,126.582,179.014,0.000485437,0.000686511,100,13037.101062088293,3982,4,3746,89.2937,215.837,10^-133.857,,,,,"[216816, 1603886, 1685, 1680, 28026, 1681, 2013020, 1694, 1684, 1686, 1505727, 28025]",0
216816,1,1678,Bifidobacterium longum,"",bacteria,false,219814953.05072093,100,100,13115.677261357534,4006,3,3741,99.7563,2497.57,10^-290.472,,,,,100,8996.974816328135,2748,2,2552,97.6362,233.969,10^-161.94,,,,,,0
1603886,1,1678,Bifidobacterium lemurum,"",bacteria,false,38927958.721303314,100,,,,,,,,,,,,,100,3892.7958721303316,1189,1,1189,70.166,181.0,10^-74.1079,,,,,,0
1685,1,1678,Bifidobacterium breve,"",bacteria,false,1592805.03935358,100,100,114.59029060097697,35,,,98.3525,94.3714,10^-49.4646,,,,,100,45.83611624039079,14,,,93.652,31.4286,10^-11.6353,,,,,,0
1680,1,1678,Bifidobacterium adolescentis,"",bacteria,false,360140.9133173562,100,,,,,,,,,,,,,100,36.01409133173562,11,1,5,82.1395,58.1818,10^-22.0281,,,,,,0
28026,1,1678,Bifidobacterium pseudocatenulatum,"",bacteria,false,359312.9983046594,100,28.6775793291356,45.83611624039079,14,,,98.8024,132.429,10^-68.5841,126.582,179.014,0.000485437,0.000686511,100,22.918058120195393,7,,,98.0286,44.2857,10^-21.3527,,,,,,0
1681,1,1678,Bifidobacterium bifidum,"",bacteria,false,163700.41514425282,100,,,,,,,,,,,,,100,16.37004151442528,5,,,84.54,33.8,10^-9.42781,,,,,,0
2013020,1,1678,Bifidobacterium sp. N4G05,"",bacteria,false,65480.16605770112,100,,,,,,,,,,,,,100,6.548016605770112,2,,,98.387,62.0,10^-13.7696,,,,,,0
1694,1,1678,Bifidobacterium pseudolongum,"",bacteria,false,65480.16605770112,100,,,,,,,,,,,,,100,6.548016605770112,2,,,72.0,25.0,10^-3.61618,,,,,,0
1684,1,1678,Bifidobacterium asteroides,"",bacteria,false,65480.16605770112,100,,,,,,,,,,,,,100,6.548016605770112,2,,,100.0,25.0,10^-6.47366,,,,,,0
1686,1,1678,Bifidobacterium catenulatum,"",bacteria,false,64825.36439712411,100,100,6.548016605770112,2,,,100.0,79.0,10^-41.3907,,,,,,,,,,,,,,,,,,0
1505727,1,1678,Bifidobacterium commune,"",bacteria,false,32740.08302885056,100,,,,,,,,,,,,,100,3.274008302885056,1,,,90.5,21.0,10^-5.88606,,,,,,0
28025,1,1678,Bifidobacterium animalis,"",bacteria,false,32740.08302885056,100,,,,,,,,,,,,,100,3.274008302885056,1,,,100.0,19.0,10^-3.2815,,,,,,0
1301,2,1301,Streptococcus,"",bacteria,false,4975087.065658521,99,99,612.2395526395055,187,7,124,99.0288,389.681,10^-198.805,157.208,222.326,0.000245399,0.000347046,28.905206266069072,507.47128694718367,155,6,94,95.1471,57.7613,10^-31.6324,4261.97,5311.28,0.00722854,0.00747666,"[1304, 150055, 1308, 1307, 1313, 1335, 315405, 1346, 1839799, 712633, 83427, 1340, 1338, 1311, 102684, 1316411, 68892, 1303, 1336, 1328]",8
1304,1,1301,Streptococcus salivarius,"",bacteria,false,4975087.065658521,100,100,484.5532288269883,148,7,124,98.9848,467.363,10^-237.57,,,,,99,62.20615775481607,19,,,99.2789,39.1579,10^-15.8467,299.103,243.981,0.000610817,0.000177314,,0
150055,1,1301,Streptococcus lutetiensis,"",bacteria,false,380908.35317264975,100,100,32.74008302885056,10,,,99.4987,103.8,10^-57.6366,,,,,100,19.644049817310336,6,,,100.0,28.1667,10^-9.18441,,,,,,0
1308,1,1301,Streptococcus thermophilus,"",bacteria,false,327749.462520921,100,61.57233869004667,49.110124543275845,15,,,99.3736,93.6667,10^-50.3954,157.208,222.326,0.000245399,0.000347046,100,9.822024908655168,3,,,95.8333,33.3333,10^-9.47893,,,,,,0
1307,1,1301,Streptococcus suis,"",bacteria,false,243592.76879235517,99,,,,,,,,,,,,,99,85.12421587501146,26,2,16,97.3215,51.0769,10^-28.3879,157.208,222.326,0.000245399,0.000347046,,1
1313,1,1301,Streptococcus pneumoniae,"",bacteria,false,207437.58435699873,49.81715485663164,,,,,,,,,,,,,49.81715485663164,144.05636532694248,44,2,39,92.9725,58.4773,10^-32.8416,1211.73,1176.6,0.00232325,0.00122603,,1
1335,1,1301,Streptococcus equinus,"",bacteria,false,116165.22365802922,100,100,9.822024908655168,3,,,100.0,90.6667,10^-49.337,,,,,100,6.548016605770112,2,,,98.95,48.0,10^-18.3489,,,,,,1
315405,1,1301,Streptococcus gallolyticus,"",bacteria,false,83752.54145946717,100,100,6.548016605770112,2,,,100.0,101.0,10^-56.3801,,,,,100,6.548016605770112,2,,,100.0,48.0,10^-23.9355,,,,,,0
1346,1,1301,Streptococcus iniae,"",bacteria,false,75708.70824937223,100,,,,,,,,,,,,,100,26.192066423080448,8,1,8,96.61,59.0,10^-36.2411,,,,,,1
1839799,1,1301,Streptococcus sp. FDAARGOS_192,"",bacteria,false,64825.36439712411,100,100,6.548016605770112,2,,,100.0,114.0,10^-65.2479,,,,,,,,,,,,,,,,,,0
712633,1,1301,Streptococcus sp. oral taxon 431,"",bacteria,false,64825.36439712411,100,100,6.548016605770112,2,,,93.578,109.0,10^-52.2298,,,,,,,,,,,,,,,,,,0
83427,1,1301,uncultured Streptococcus sp.,"",bacteria,false,64825.36439712411,100,100,6.548016605770112,2,,,99.315,122.5,10^-69.685,,,,,,,,,,,,,,,,,,0
1340,1,1301,Streptococcus porcinus,"",bacteria,false,64825.36439712411,100,100,6.548016605770112,2,,,100.0,53.0,10^-23.7232,,,,,,,,,,,,,,,,,,0
1338,1,1301,Streptococcus intermedius,"",bacteria,false,63595.05622035984,21.67733116994748,,,,,,,,,,,,,21.67733116994748,101.49425738943674,31,1,31,94.444,90.0,10^-56.1778,903.946,1278.37,0.00141104,0.00199552,,0
1311,1,1301,Streptococcus agalactiae,"",bacteria,false,33850.54543657928,100,100,3.274008302885056,1,,,97.183,142.0,10^-78.8762,,,,,7.5968182327514455,6.548016605770112,2,,,90.2,35.5,10^-12.7634,157.208,222.326,0.000245399,0.000347046,,1
102684,1,1301,Streptococcus infantarius,"",bacteria,false,24879.48149259753,65.72422662568366,,,,,,,,,,,,,65.72422662568366,13.096033211540224,4,,,94.4,44.0,10^-17.6397,39.302,55.5814,6.13497e-05,8.67616e-05,,0
1316411,1,1301,Streptococcus sp. HSISS2,"",bacteria,false,18927.177062343057,100,,,,,,,,,,,,,100,6.548016605770112,2,,,100.0,48.0,10^-23.2452,,,,,,0
68892,1,1301,Streptococcus infantis,"",bacteria,false,18927.177062343057,100,,,,,,,,,,,,,100,6.548016605770112,2,,,97.4,39.0,10^-17.5735,,,,,,0
1303,1,1301,Streptococcus oralis,"",bacteria,false,18927.177062343057,100,,,,,,,,,,,,,100,6.548016605770112,2,,,81.6,38.0,10^-9.6038,,,,,,1
1336,1,1301,Streptococcus equi,"",bacteria,false,9463.588531171528,100,,,,,,,,,,,,,100,3.274008302885056,1,,,70.8,48.0,10^-12.2628,,,,,,1
1328,1,1301,Streptococcus anginosus,"",bacteria,false,-16.217728587488953,-0.17136975613500505,,,,,,,,,,,,,-0.17136975613500505,3.274008302885056,1,,,67.5,40.0,10^-10.0685,1218.36,1723.02,0.00190184,0.00268961,,1
561,2,561,Escherichia,"",bacteria,false,4973726.083369347,99,99,261.9206642308045,80,1,4,99.5588,131.413,10^-71.503,1488.88,673.478,0.00347549,0.000577007,99,245.5506227163792,75,1,4,99.0267,41.6533,10^-20.1994,2039.11,1451.62,0.00433439,0.000637655,[562],1
562,1,561,Escherichia coli,"",bacteria,false,4973726.083369347,99,99,261.9206642308045,80,1,4,99.5588,131.413,10^-71.503,1488.88,673.478,0.00347549,0.000577007,99,245.5506227163792,75,1,4,99.0267,41.6533,10^-20.1994,2039.11,1451.62,0.00433439,0.000637655,,1
2742598,2,2742598,Limosilactobacillus,"",bacteria,false,1305741.1463778703,100,100,88.39822417789651,27,1,4,98.7061,148.704,10^-80.7974,,,,,67.80018567635325,108.04227399520686,33,1,4,91.9091,42.4839,10^-17.8765,314.416,444.651,0.000490798,0.000694093,"[97478, 1613]",0
97478,1,2742598,Lactobacillus mucosae,"",bacteria,false,1305741.1463778703,100,100,88.39822417789651,27,1,4,98.7061,148.704,10^-80.7974,,,,,100,62.20615775481607,19,,,92.6921,35.1176,10^-11.6901,,,,,,0
1613,1,2742598,Limosilactobacillus fermentum,"",bacteria,false,307662.0219863592,99,,,,,,,,,,,,,99,45.83611624039079,14,1,4,90.9583,51.4286,10^-25.3885,78.604,111.163,0.000122699,0.000173523,,0
-200541000,2,-200541000,non-genus-specific reads in family Ruminococcaceae,,bacteria,false,982202.490865517,100,,,,,,,,,,,,,100,101.49425738943674,31,,,69.3436,96.2414,10^-41.4715,,,,,"[1535, 29343]",0
1535,1,-200541000,[Clostridium] leptum,"",bacteria,false,982202.490865517,100,,,,,,,,,,,,,100,98.22024908655169,30,1,30,69.388,98.0,10^-42.4962,,,,,,0
29343,1,-200541000,[Clostridium] cellulosi,"",bacteria,false,32740.08302885056,100,,,,,,,,,,,,,100,3.274008302885056,1,,,68.1,47.0,10^-12.7799,,,,,,0
-200128827,2,-200128827,non-genus-specific reads in family Erysipelotrichaceae,,bacteria,false,417151.21989549365,99,,,,,,,,,,,,,99,42.56210793750573,13,,,65.8692,121.846,10^-42.6098,78.604,111.163,0.000122699,0.000173523,[1262981],0
1262981,1,-200128827,Erysipelotrichaceae bacterium CAG:64,"",bacteria,false,417151.21989549365,99,,,,,,,,,,,,,99,42.56210793750573,13,1,12,65.8692,121.846,10^-42.6098,78.604,111.163,0.000122699,0.000173523,,0
6278,2,6278,Brugia,"",eukaryota,false,229180.58120195393,100,,,,,,,,,,,,,100,22.918058120195393,7,,,66.8286,45.7143,10^-5.99373,,,,,[42155],1
42155,1,6278,Brugia timori,"",eukaryota,false,229180.58120195393,100,,,,,,,,,,,,,100,22.918058120195393,7,,,66.8286,45.7143,10^-5.99373,,,,,,1
338,2,338,Xanthomonas,"",bacteria,false,163700.41514425282,100,,,,,,,,,,,,,100,16.37004151442528,5,,,70.7772,61.6,10^-21.6898,,,,,[346],0
346,1,338,Xanthomonas citri,"",bacteria,false,163700.41514425282,100,,,,,,,,,,,,,100,16.37004151442528,5,,,70.7772,61.6,10^-21.6898,,,,,,0
29465,2,29465,Veillonella,"",bacteria,false,163700.4151442528,100,100,6.548016605770112,2,,,98.947,95.0,10^-50.9172,,,,,100,9.822024908655168,3,,,99.3,36.6667,10^-15.8481,,,,,[39777],0
39777,1,29465,Veillonella atypica,"",bacteria,false,163700.4151442528,100,100,6.548016605770112,2,,,98.947,95.0,10^-50.9172,,,,,100,9.822024908655168,3,,,99.3,36.6667,10^-15.8481,,,,,,0
48736,2,48736,Ralstonia,"",bacteria,false,141029.24002196136,100,7.688517388369474,13.096033211540224,4,,,99.6575,132.0,10^-76.8518,126.582,179.014,0.000485437,0.000686511,100,13.096033211540224,4,,,100.0,39.0,10^-16.7761,,,,,[329],1
329,1,48736,Ralstonia pickettii,"",bacteria,false,141029.24002196136,100,100,13.096033211540224,4,,,99.6575,132.0,10^-76.8518,,,,,100,13.096033211540224,4,,,100.0,39.0,10^-16.7761,,,,,,1
