tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
286,2,286,Pseudomonas,"",bacteria,false,885535659.1540599,99,99,250574.59435353847,14609,226,1062,95.9367,152.526,10^-75.222,4849.08,8082.75,0.022097,0.0435788,99,237984.97478645673,13875,233,1014,97.139,48.0199,10^-22.2017,555.142,780.683,0.00107479,0.00176507,"[296, 303, 2056231, 306, 219574, 294, 2654238, 2730849, 2083054, 359110, 1886807, 2976883, 1608996, 122355, 2895485, 2730850, 287, 317, 86185, 2316085, 1788301, 587753, 2697023, 1960828, 76761, 2045201, 298, 76759, 2496120, 1985343, 380021, 200451, 129817, 47884, 78544, 198620, 2717482, 237609, 2812000, 2724470, 930166, 2518644, 2991436, 2662196, 882211, 78327, 1917281, 2991433, 2708063, 47883, 2815362, 47877, 2213017, 2219664, 29438, 2666183, 2662195, 515393, 2967214, 2854028, 2662202, 1206777, 76758, 33069, 29442, 76760, 251701, 2506432, 256466, 198618, 47878, 70775, 2730401, 2662194, 46679, 312306, 2894079, 2971614, 2749808, 1163398, 321846, 47879, 2745512, 244566, 2898483, 2662201, 2662197, 321662, 1247546, 114707, 36746, 157782, 104087, 2565368, 2170734, 2008975, 1661047, 1608994, 1451377, 47880, 2662200, 2049589, 1563157, 3019967, 2487887, 2487355, 2364649, 2054919, 1940621, 517398, 191391, 53409, 2730848, 2717492, 2083055, 2078785, 117681, 1785161, 651740, 2971616, 2740518, 1844109, 1649877, 1615674, 1611770, 1415630, 157783, 2942633, 2730847, 2662191, 2600598, 1853130, 658630, 485880, 75588, 2956729, 2842124, 2717491, 2662193, 2219225, 1876757, 183795, 117680, 50340, 1573719, 200450, 2942627, 2892331, 2840374, 2729423, 2692112, 1880678, 1283291, 219572, 118613, 75612, 3003351, 2856556, 2855434, 2842357, 2710591, 2662192, 1736526, 1661055, 1573714, 395598, 191390, 1306993, 95300, 2842346, 2684212, 658629, 78543, 2744550, 2730846, 129847, 53408, 2938197, 2895483, 2883205, 2842355, 2797536, 2767449, 2738448, 2678260, 2662198, 2479393, 2320270, 2078787, 2078786, 1661045, 1148509, 702115, 658641, 169669, 301, 2975049, 2939495, 2864101, 2759706, 2745519, 2726980, 2724178, 2605424, 2590776, 2506435, 2498848, 2219057, 2126069, 2109731, 2025658, 1712680, 1628086, 1605838, 1207075, 1055468, 319939, 53412, 43263, 3042028, 2975429, 2906459, 2866592, 2841063, 2774873, 2769266, 2741560, 2738828, 2717490, 2717487, 2717484, 2015553, 1940636, 1844093, 1827300, 1785162, 1729583, 1718920, 1674920, 1573711, 1288410, 470150, 2861775, 2745510, 2604832, 2213015, 1534110, 251699, 3093767, 3034675, 2976152, 2972478, 2967213, 2944234, 2931382, 2915812, 2908006, 2895495, 2895473, 2841064, 2797526, 2793997, 2762577, 2745936, 2745490, 2745482, 2738831, 2607908, 2600065, 2448269, 2259497, 2169583, 2054914, 2048678, 2008983, 2006980, 1573718, 1421430, 1310370, 1284392, 1173288, 1144328, 985010, 911244, 485876, 485751, 395600, 216142, 2991051, 2986947, 2975368, 2903146, 2895494, 2895472, 2866807, 2866626, 2842354, 2811422, 2799183, 2790281, 2749999, 2745518, 2745488, 2735307, 2731681, 2726981, 2710589, 2681983, 2614538, 2580568, 2448482, 2293832, 2213079, 2213078, 2202652, 2083051, 2054916, 2009038, 2008913, 1869229, 1796033, 1785145, 1761895, 1661049, 1661042, 1661032, 1602166, 1506334, 1463662, 1397282, 1338689, 1149133, 1144340, 1114970, 915099, 658644, 658642, 200452, 158627, 89065, 77298, 69328, 46680, 46677, 3018930, 2978349, 2942629, 2936269, 2914043, 2903148, 2895493, 2895484, 2895480, 2895470, 2871493, 2871095, 2870860, 2870840, 2870750, 2853449, 2850559, 2837969, 2829821, 2825975, 2813360, 2810614, 2800904, 2797535, 2797527, 2795724, 2781239, 2772558, 2750625, 2745504, 2743971, 2738452, 2730413, 2730402, 2723884, 2697566, 2678257, 2662033, 2651048, 2598474, 2597770, 2587037, 2506433, 2494698, 2293833, 2153360, 2083056, 2083052, 2075555, 2070674, 2069256, 2067572, 2056865, 2018067, 2009000, 1986221, 1947315, 1844094, 1825979, 1736226, 1659194, 1573712, 1500687, 1495066, 1470593, 1144331, 984195, 674054, 658643, 485898, 483968, 395599, 322535, 321661, 198931, 168469, 163011, 86840, 3029060, 3019968, 2895474, 2867409, 2813842, 2745509, 2745495, 2052956, 2011015, 1424203, 1344094, 1173283, 1173280, 556533, 485895, 3067780, 3042029, 3035295, 3035289, 3031049, 3031045, 3020907, 3019098, 3003626, 2994641, 2993594, 2986927, 2986525, 2983246, 2981253, 2979328, 2976884, 2975409, 2971912, 2971621, 2971617, 2971615, 2969302, 2964670, 2962032, 2961896, 2956726, 2954921, 2954096, 2940610, 2940559, 2931984, 2930089, 2926671, 2920387, 2899822, 2899078, 2898441, 2895477, 2892443, 2892442, 2886361, 2874628, 2867264, 2866383, 2862945, 2861799, 2860319, 2849867, 2842356, 2842353, 2842350, 2832388, 2829498, 2823142, 2817893, 2813560, 2810613, 2804761, 2800477, 2797539, 2797537, 2797532, 2797530, 2777367, 2767798, 2767468, 2767450, 2767448, 2767447, 2762593, 2759166, 2758695, 2750624, 2750013, 2745514, 2745511, 2741068, 2738823, 2735906, 2735272, 2730851, 2730845, 2726978, 2725477, 2723061, 2722817, 2719587, 2710587, 2697650, 2662199, 2653853, 2653166, 2605744, 2587859, 2578110, 2567893, 2567889, 2567887, 2555724, 2485142, 2201356, 2135754, 2093744, 2070631, 2070630, 2060417, 2056843, 2015554, 2013577, 2005388, 1960827, 1932111, 1920428, 1907371, 1855328, 1844106, 1844104, 1844101, 1844095, 1806536, 1735680, 1661056, 1661054, 1636610, 1586081, 1573704, 1566193, 1553460, 1546029, 1478142, 1470589, 1451454, 1302376, 1286366, 1261630, 1197727, 1190415, 1163065, 1144337, 1144335, 1144334, 1144329, 1028989, 1007099, 911242, 907691, 640205, 592361, 554344, 550743, 412955, 336474, 258476, 226910, 212119, 107445, 95301, 86265, 53407, 47885, 3054778, 3045817, 3041813, 3033802, 3031046, 3031044, 3016341, 2995658, 2993596, 2991439, 2991438, 2974552, 2971624, 2967216, 2961893, 2944392, 2940611, 2940608, 2940607, 2933107, 2928856, 2928704, 2914979, 2903147, 2903145, 2901380, 2899657, 2895496, 2895491, 2895489, 2895488, 2895476, 2892325, 2886360, 2878094, 2878093, 2870471, 2866808, 2866593, 2866591, 2866278, 2866277, 2854773, 2854772, 2854766, 2853534, 2853159, 2842352, 2842351, 2842349, 2842348, 2842347, 2842345, 2839032, 2834408, 2834066, 2832366, 2823875, 2817864, 2816906, 2816832, 2813574, 2807620, 2806586, 2803906, 2797533, 2796397, 2793103, 2775310, 2774460, 2774459, 2769287, 2767445, 2762745, 2751334, 2751314, 2749807, 2745507, 2745498, 2745493, 2745491, 2745489, 2745484, 2740517, 2738817, 2738814, 2738450, 2735913, 2730424, 2726956, 2720083, 2720080, 2717488, 2717486, 2717485, 2717480, 2717479, 2715964, 2697652, 2697507, 2681497, 2678261, 2678259, 2678256, 2665475, 2665469, 2662259, 2651296, 2650101, 2609961, 2599595, 2598724, 2597349, 2572893, 2567895, 2559075, 2558872, 2546445, 2498450, 2493633, 2448262, 2382158, 2170733, 2078689, 2075551, 2075548, 2071716, 2071713, 2070677, 2070676, 2070672, 2065822, 2060418, 2056857, 2056844, 2054915, 2015555, 2009182, 2009045, 2009003, 2008911, 1986995, 1981745, 1981676, 1958950, 1947332, 1947328, 1947324, 1914534, 1844103, 1844097, 1844096, 1784816, 1758730, 1755504, 1736267, 1718917, 1712676, 1702250, 1690247, 1661386, 1661058, 1661046, 1661043, 1661033, 1619950, 1580486, 1573720, 1566249, 1566238, 1566235, 1566231, 1566201, 1566195, 1564473, 1553459, 1500686, 1495331, 1386078, 1365375, 1327558, 1284393, 1259844, 1259797, 1230462, 1230461, 1210129, 1198456, 1179778, 1173273, 1173270, 1144884, 1144330, 1144325, 1144323, 1078355, 911241, 701213, 686578, 658632, 528343, 520056, 459637, 435519, 341029, 298908, 272772, 237610, 200454, 191007, 147212, 137658, 300]",3
296,1,286,Pseudomonas fragi,"",bacteria,false,885535659.1540599,100,100,58660.08027168879,3420,80,396,93.5024,164.599,10^-74.8878,,,,,100,30787.966107509175,1795,54,231,97.9446,51.1236,10^-24.9431,,,,,,0
303,1,286,Pseudomonas putida,"",bacteria,false,646449521.4572399,100,100,35967.891324482865,2097,27,119,98.7171,148.717,10^-79.6698,,,,,100,29330.040135844396,1710,20,84,97.6889,45.9299,10^-20.8071,,,,,,1
2056231,1,286,Pseudomonas qingdaonensis,"",bacteria,false,416193269.527632,100,100,28712.565606668726,1674,5,22,99.3532,132.269,10^-75.6571,,,,,100,13327.158588041577,777,6,24,98.868,46.4008,10^-21.3104,,,,,,0
306,1,286,Pseudomonas sp.,"",bacteria,false,283244205.7122517,100,28.93483509069185,240.1289835683167,14,,,91.8213,131.786,10^-63.08,227.273,508.197,0.00026178,0.000585358,100,28541.044904119928,1664,12,52,99.0939,44.3317,10^-20.3082,,,,,,0
219574,1,286,Pseudomonas proteolytica,"",bacteria,false,198163013.2757024,100,100,2264.0732736441287,132,,,98.8444,130.318,10^-74.439,,,,,100,17752.392713800557,1035,16,69,97.922,49.373,10^-23.0902,,,,,,0
294,1,286,Pseudomonas fluorescens,"",bacteria,false,129221982.09323865,100,100,2933.0040135844397,171,4,16,93.3204,147.6,10^-63.4244,,,,,100,10119.72145037906,590,12,59,95.6603,50.8092,10^-23.6111,,,,,,1
2654238,1,286,Pseudomonas sp. DTU12.1,"",bacteria,false,122259956.77678296,100,100,11440.430860004803,667,11,52,98.9996,156.766,10^-85.1299,,,,,100,909.0597235086275,53,,,99.3681,49.1154,10^-21.8135,,,,,,0
2730849,1,286,Pseudomonas sp. ADAK20,"",bacteria,false,102902130.28712566,100,100,10394.154574457138,606,24,99,98.7982,180.449,10^-94.0147,,,,,,,,,,,,,,,,,,0
2083054,1,286,Pseudomonas sp. LG1D9,"",bacteria,false,100864464.34084594,100,100,9382.18242941923,547,4,16,99.1592,145.597,10^-81.1807,,,,,100,806.1473019793489,47,,,99.6256,47.383,10^-22.1274,,,,,,0
359110,1,286,Pseudomonas extremaustralis,"",bacteria,false,95091077.49305342,100,100,6620.699118383589,386,4,16,95.2623,150.275,10^-75.1475,,,,,100,2984.460224349079,174,2,8,96.6023,48.5988,10^-22.4259,,,,,,0
1886807,1,286,Pseudomonas sp. TMW 2.1634,"",bacteria,false,94072244.51991354,100,100,9227.813797125313,538,20,82,92.8023,168.188,10^-72.8454,,,,,100,274.4331240780762,16,1,4,93.6186,50.5625,10^-22.3289,,,,,,0
