tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10912,2,10912,Rotavirus,"",viruses,false,13996872813.319275,99,99,717940.3450174001,307804,14,297500,98.9588,1969.83,10^-205.743,2187.64,2019.7,0.0042784,0.0019315,99,710189.5823031637,304481,14,297500,98.6327,641.174,10^-285.772,2187.64,2019.7,0.0042784,0.0019315,"[28875, 1906931, 1340801, 36427, 28327, 10937]",2
28875,1,10912,Rotavirus A,"",viruses,false,13996872813.319275,99,99,717938.0125579616,307803,14,297500,98.9588,1969.84,10^-205.744,2124.35,2109.21,0.00403568,0.00227475,99,710168.590168217,304472,14,297500,98.6331,641.194,10^-285.781,2148.34,1964.12,0.00421705,0.00184474,,1
1906931,1,10912,Human rotavirus,"",viruses,false,93024.50377155613,100,2.8543591008767866,2.332459438530364,1,,,97.222,72.0,10^-33.8829,63.2911,89.5072,0.000242718,0.000343256,100,9.329837754121456,4,,,95.45,35.5,10^-13.2178,,,,,,0
1340801,1,10912,Bat rotavirus,"",viruses,false,46182.69688290121,100,,,,,,,,,,,,,100,4.664918877060728,2,,,80.0,40.0,10^-8.57349,,,,,,0
36427,1,10912,Rotavirus C,"",viruses,false,23091.348441450606,100,,,,,,,,,,,,,100,2.332459438530364,1,,,80.0,30.0,10^-3.69465,,,,,,1
28327,1,10912,Murine rotavirus,"",viruses,false,23091.348441450606,100,,,,,,,,,,,,,100,2.332459438530364,1,,,90.3,31.0,10^-7.31515,,,,,,0
10937,1,10912,Equine rotavirus,"",viruses,false,23091.348441450606,100,,,,,,,,,,,,,100,2.332459438530364,1,,,78.6,42.0,10^-9.34582,,,,,,0
561,2,561,Escherichia,"",bacteria,false,435445565.0616236,99,99,25444.80001492774,10909,190,1762,99.572,188.044,10^-86.0747,1488.88,673.478,0.00347549,0.000577007,99,19067.855909985727,8175,157,1116,98.6016,43.8957,10^-21.8785,2039.11,1451.62,0.00433439,0.000637655,"[562, 564, 208962, 2044459, 2162662, 2044462, 2723300, 1499973, 1182732]",1
562,1,561,Escherichia coli,"",bacteria,false,435445565.0616236,99,99,25419.142961103906,10898,190,1762,99.5721,188.128,10^-86.1018,1488.88,673.478,0.00347549,0.000577007,99,19009.544424022468,8150,157,1116,98.6201,43.8984,10^-21.8846,2039.11,1451.62,0.00433439,0.000637655,,1
564,1,561,Escherichia fergusonii,"",bacteria,false,415644.2719461109,100,100,18.659675508242913,8,,,99.7431,121.75,10^-70.0291,,,,,100,23.32459438530364,10,,,90.62,46.3,10^-21.9059,,,,,,0
208962,1,561,Escherichia albertii,"",bacteria,false,184730.78753160484,100,100,4.664918877060728,2,,,99.5495,78.5,10^-40.405,,,,,100,13.994756631182184,6,,,88.6833,29.3333,10^-8.97522,,,,,,0
2044459,1,561,Escherichia sp. E2661,"",bacteria,false,69274.04532435181,100,,,,,,,,,,,,,100,6.997378315591092,3,,,97.7667,62.3333,10^-36.7645,,,,,,0
2162662,1,561,Escherichia sp. MOD1-EC6475,"",bacteria,false,46182.69688290121,100,,,,,,,,,,,,,100,4.664918877060728,2,,,96.8,31.0,10^-9.44129,,,,,,0
2044462,1,561,Escherichia sp. E3659,"",bacteria,false,46182.69688290121,100,,,,,,,,,,,,,100,4.664918877060728,2,,,97.9,48.0,10^-23.719,,,,,,0
2723300,1,561,Escherichia sp. 14.0982,"",bacteria,false,23091.348441450606,100,,,,,,,,,,,,,100,2.332459438530364,1,,,100.0,45.0,10^-23.2487,,,,,,0
1499973,1,561,Escherichia marmotae,"",bacteria,false,23091.348441450606,100,100,2.332459438530364,1,,,97.619,42.0,10^-14.9038,,,,,,,,,,,,,,,,,,0
1182732,1,561,Escherichia sp. KTE159,"",bacteria,false,23091.348441450606,100,,,,,,,,,,,,,100,2.332459438530364,1,,,95.7,47.0,10^-24.7545,,,,,,0
1678,2,1678,Bifidobacterium,"",bacteria,false,83129320.88110988,100,99,10528.721905526063,4514,8,2557,98.8574,574.096,10^-195.439,126.582,179.014,0.000485437,0.000686511,100,12191.765485198212,5227,10,3747,87.631,104.663,10^-54.304,,,,,"[1685, 216816, 1680, 1603886, 28026, 1681, 1686, 1630172, 1630166, 78448, 28025, 165187, 2705431, 2020965, 1689, 2052941, 1897062, 1263060, 1263059, 1694, 2614131, 2052656, 1798157, 1653207, 762211, 246618, 1455734]",0
1685,1,1678,Bifidobacterium breve,"",bacteria,false,83129320.88110988,100,100,7459.205284420104,3198,5,2492,98.7221,767.548,10^-252.997,,,,,100,928.3188565350848,398,2,8,98.4391,39.3151,10^-16.5007,,,,,,0
216816,1,1678,Bifidobacterium longum,"",bacteria,false,39612625.136448875,100,100,1324.8369610852467,568,1,4,99.3863,101.916,10^-54.611,,,,,100,2649.6739221704934,1136,2,673,92.4818,107.598,10^-65.5129,,,,,,0
1680,1,1678,Bifidobacterium adolescentis,"",bacteria,false,37197130.141906835,100,100,55.97902652472874,24,,,99.5945,74.7083,10^-37.9763,,,,,100,3664.293777931202,1571,2,1393,82.204,101.989,10^-45.1733,,,,,,0
